股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1216,統一企業,413000.0,0.36,413000.0,0.0,持平
1477,聚陽實業,346000.0,1.28,346000.0,0.0,持平
1519,華城電機,64000.0,0.78,64000.0,0.0,持平
1605,華新麗華,6240000.0,2.6,6240000.0,0.0,持平
2059,川湖科技,4000.0,0.16,4000.0,0.0,持平
2308,台達電子工業,130000.0,2.15,128000.0,2000.0,加碼
2313,華通電腦,194000.0,0.47,194000.0,0.0,持平
2317,鴻海精密工業,713000.0,2.03,581000.0,132000.0,加碼
2327,國巨,335000.0,1.16,335000.0,0.0,持平
2330,台灣積體電路製造,857000.0,19.93,855000.0,2000.0,加碼
2344,華邦電子,661000.0,0.9,661000.0,0.0,持平
2345,智邦科技,123000.0,2.06,123000.0,0.0,持平
2357,已清倉,0.0,,0.0,0.0,持平
2360,致茂電子,118000.0,1.71,94000.0,24000.0,加碼
2368,金像電子（股）公司,122000.0,1.19,122000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,廣達電腦,326000.0,1.12,326000.0,0.0,持平
2383,台光電子材料,66000.0,1.84,66000.0,0.0,持平
2395,研華,860000.0,3.31,689000.0,171000.0,加碼
2408,南亞科技,116000.0,0.39,116000.0,0.0,持平
2412,中華電信,2392000.0,3.75,2351000.0,41000.0,加碼
2449,京元電子,235000.0,0.87,235000.0,0.0,持平
2454,聯發科技,141000.0,3.04,140000.0,1000.0,加碼
2881,富邦金融控股,2051100.0,2.2,2051100.0,0.0,持平
2884,已清倉,0.0,,0.0,0.0,持平
2891,中國信託金融控股,2590000.0,1.6,2590000.0,0.0,持平
3017,奇鋐科技,80000.0,1.55,80000.0,0.0,持平
3036,文曄科技,1472000.0,3.11,1432000.0,40000.0,加碼
3037,欣興電子,404000.0,2.14,386000.0,18000.0,加碼
3105,穩懋半導體,226000.0,0.84,226000.0,0.0,持平
3231,已清倉,0.0,,0.0,0.0,持平
3264,欣銓科技,344000.0,0.62,344000.0,0.0,持平
3293,鈊象電子,193000.0,1.57,193000.0,0.0,持平
3529,力旺電子,25000.0,0.72,25000.0,0.0,持平
3533,嘉澤端子工業,219000.0,4.54,142000.0,77000.0,加碼
3653,健策精密工業,32000.0,1.16,32000.0,0.0,持平
3661,世芯電子,39000.0,1.57,21000.0,18000.0,加碼
3665,貿聯控股（BizLink Holding In,47148.0,0.73,47148.0,0.0,持平
3706,已清倉,0.0,,0.0,0.0,持平
3711,日月光投資控股,456000.0,2.05,456000.0,0.0,持平
4749,新應材,237000.0,2.45,184000.0,53000.0,加碼
4904,遠傳電信,2717000.0,2.96,2636000.0,81000.0,加碼
5274,信驊科技,9000.0,1.01,9000.0,0.0,持平
6223,旺矽科技,35000.0,1.08,35000.0,0.0,持平
6239,力成科技,354000.0,1.05,354000.0,0.0,持平
6274,台燿科技,105000.0,0.7,105000.0,0.0,持平
6409,已清倉,0.0,,0.0,0.0,持平
6415,矽力杰,107000.0,0.34,107000.0,0.0,持平
6442,光紅建聖,57000.0,1.37,57000.0,0.0,持平
6488,環球晶圓,183000.0,0.96,183000.0,0.0,持平
6515,穎崴科技,22000.0,1.27,22000.0,0.0,持平
6669,緯穎科技服務,16000.0,0.75,16000.0,0.0,持平
6781,AES Holding Co Ltd,41000.0,0.57,41000.0,0.0,持平
6805,富世達,36000.0,0.65,36000.0,0.0,持平
7769,鴻勁精密,12000.0,0.67,12000.0,0.0,持平
8046,已清倉,0.0,,0.0,0.0,持平
8210,勤誠興業,103000.0,1.08,103000.0,0.0,持平
