股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1216,統一企業,378000.0,0.25,378000.0,0.0,持平
1477,聚陽實業,433000.0,0.88,433000.0,0.0,持平
1519,華城電機,5000.0,0.04,8000.0,-3000.0,減碼
1605,已清倉,0.0,,0.0,0.0,持平
2059,川湖科技,153000.0,6.12,79000.0,74000.0,加碼
2308,台達電子工業,155000.0,3.23,155000.0,0.0,持平
2313,已清倉,0.0,,0.0,0.0,持平
2317,鴻海精密工業,117000.0,0.25,117000.0,0.0,持平
2327,已清倉,0.0,,0.0,0.0,持平
2330,台灣積體電路製造,1372000.0,28.78,1372000.0,0.0,持平
2344,華邦電子,1336000.0,1.19,1336000.0,0.0,持平
2345,智邦科技,84000.0,1.79,84000.0,0.0,持平
2357,已清倉,0.0,,0.0,0.0,持平
2360,致茂電子,100000.0,1.98,100000.0,0.0,持平
2368,金像電子（股）公司,243000.0,3.18,243000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,廣達電腦,14000.0,0.04,14000.0,0.0,持平
2383,台光電子材料,37000.0,1.58,37000.0,0.0,持平
2395,研華,104000.0,0.37,104000.0,0.0,持平
2408,南亞科技,221000.0,0.5,221000.0,0.0,持平
2412,中華電信,561000.0,0.74,561000.0,0.0,持平
2449,已清倉,0.0,,0.0,0.0,持平
2454,聯發科技,127000.0,3.15,127000.0,0.0,持平
2474,可成科技,139000.0,0.29,427000.0,-288000.0,減碼
2881,富邦金融控股,1476000.0,1.3,278000.0,1198000.0,加碼
2884,已清倉,0.0,,0.0,0.0,持平
2891,中國信託金融控股,2330000.0,1.19,89000.0,2241000.0,加碼
3017,奇鋐科技,91000.0,2.48,91000.0,0.0,持平
3036,已清倉,0.0,,0.0,0.0,持平
3037,欣興電子,6000.0,0.05,53000.0,-47000.0,減碼
3105,穩懋半導體,41000.0,0.2,140000.0,-99000.0,減碼
3189,景碩科技,209000.0,1.02,209000.0,0.0,持平
3231,已清倉,0.0,,0.0,0.0,持平
3264,欣銓科技,26000.0,0.05,122000.0,-96000.0,減碼
3293,鈊象電子,34000.0,0.25,34000.0,0.0,持平
3529,力旺電子,5000.0,0.19,31000.0,-26000.0,減碼
3533,嘉澤端子工業,19000.0,0.48,35000.0,-16000.0,減碼
3653,健策精密工業,33000.0,1.73,42000.0,-9000.0,減碼
3661,世芯電子,39000.0,1.5,39000.0,0.0,持平
3665,貿聯控股（BizLink Holding In,109000.0,2.92,109000.0,0.0,持平
3706,已清倉,0.0,,0.0,0.0,持平
3711,日月光投資控股,518000.0,2.43,518000.0,0.0,持平
4749,新應材,57000.0,0.55,57000.0,0.0,持平
4904,遠傳電信,539000.0,0.5,186000.0,353000.0,加碼
4958,臻鼎科技控股,53000.0,0.2,236000.0,-183000.0,減碼
5274,已清倉,0.0,,0.0,0.0,持平
6223,旺矽科技,30000.0,1.43,30000.0,0.0,持平
6239,力成科技,25000.0,0.05,98000.0,-73000.0,減碼
6274,已清倉,0.0,,0.0,0.0,持平
6409,已清倉,0.0,,0.0,0.0,持平
6415,矽力杰,256000.0,0.97,477000.0,-221000.0,減碼
6442,光紅建聖,64000.0,1.23,64000.0,0.0,持平
6488,環球晶圓,190000.0,0.98,344000.0,-154000.0,減碼
6515,穎崴科技,10000.0,0.98,10000.0,0.0,持平
6669,緯穎科技服務,41000.0,1.91,41000.0,0.0,持平
6781,AES Holding Co Ltd,127000.0,1.38,154000.0,-27000.0,減碼
6789,采鈺科技,260000.0,1.39,260000.0,0.0,持平
6805,富世達,77000.0,1.53,77000.0,0.0,持平
7769,鴻勁精密,128000.0,6.43,116000.0,12000.0,加碼
8046,南亞電路板,134000.0,1.18,186000.0,-52000.0,減碼
8210,勤誠興業,32000.0,0.34,32000.0,0.0,持平
8299,群聯電子,80000.0,1.59,80000.0,0.0,持平
8996,高力熱處理工業,96000.0,1.05,96000.0,0.0,持平
