股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1216,統一企業,1303000.0,1.06,1303000.0,0.0,持平
1477,已清倉,0.0,,0.0,0.0,持平
1519,已清倉,0.0,,0.0,0.0,持平
1605,已清倉,0.0,,0.0,0.0,持平
1802,台灣玻璃工業,962000.0,0.53,1366000.0,-404000.0,減碼
2027,大成不銹鋼工業,3884000.0,1.63,3884000.0,0.0,持平
2049,上銀科技,175000.0,0.54,266000.0,-91000.0,減碼
2059,川湖科技,41000.0,3.34,41000.0,0.0,持平
2303,聯華電子,2153000.0,2.96,1204000.0,949000.0,加碼
2308,台達電子工業,59000.0,1.11,59000.0,0.0,持平
2313,已清倉,0.0,,0.0,0.0,持平
2317,鴻海精密工業,64000.0,0.16,64000.0,0.0,持平
2327,國巨,435000.0,2.98,0.0,435000.0,新買入
2330,台灣積體電路製造,905000.0,22.27,905000.0,0.0,持平
2344,華邦電子,851000.0,1.35,851000.0,0.0,持平
2345,智邦科技,92000.0,2.09,92000.0,0.0,持平
2357,已清倉,0.0,,0.0,0.0,持平
2360,致茂電子,56000.0,1.15,56000.0,0.0,持平
2368,金像電子（股）公司,98000.0,0.98,98000.0,0.0,持平
2376,技嘉科技,1064000.0,3.7,1064000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,已清倉,0.0,,0.0,0.0,持平
2383,台光電子材料,48000.0,2.37,48000.0,0.0,持平
2395,研華,580000.0,3.36,580000.0,0.0,持平
2408,南亞科技,470000.0,1.94,470000.0,0.0,持平
2412,中華電信,1885000.0,2.68,1885000.0,0.0,持平
2449,已清倉,0.0,,0.0,0.0,持平
2454,聯發科技,30000.0,1.12,30000.0,0.0,持平
2474,已清倉,0.0,,0.0,0.0,持平
2881,富邦金融控股,363000.0,0.46,511000.0,-148000.0,減碼
2884,已清倉,0.0,,0.0,0.0,持平
2891,中國信託金融控股,771000.0,0.49,771000.0,0.0,持平
3008,大立光電,68000.0,2.77,68000.0,0.0,持平
3017,奇鋐科技,44000.0,1.04,44000.0,0.0,持平
3036,文曄科技,1242000.0,2.49,1242000.0,0.0,持平
3037,欣興電子,40000.0,0.34,40000.0,0.0,持平
3081,聯亞光電工業,59000.0,0.91,59000.0,0.0,持平
3105,穩懋半導體,149000.0,0.52,149000.0,0.0,持平
3131,弘塑科技,49000.0,1.5,38000.0,11000.0,加碼
3189,景碩科技,2000.0,0.02,2000.0,0.0,持平
3231,已清倉,0.0,,0.0,0.0,持平
3264,已清倉,0.0,,0.0,0.0,持平
3293,鈊象電子,146000.0,1.07,146000.0,0.0,持平
3529,力旺電子,25000.0,0.6,25000.0,0.0,持平
3533,已清倉,0.0,,0.0,0.0,持平
3653,健策精密工業,32000.0,1.15,32000.0,0.0,持平
3661,世芯電子,73000.0,2.6,73000.0,0.0,持平
3665,貿聯控股（BizLink Holding In,13000.0,0.27,13000.0,0.0,持平
3706,已清倉,0.0,,0.0,0.0,持平
3711,日月光投資控股,125000.0,0.81,125000.0,0.0,持平
4749,已清倉,0.0,,0.0,0.0,持平
4904,遠傳電信,2538000.0,2.64,2538000.0,0.0,持平
4958,臻鼎科技控股,443000.0,2.3,443000.0,0.0,持平
5274,已清倉,0.0,,0.0,0.0,持平
6147,頎邦科技,1147000.0,2.03,1147000.0,0.0,持平
6187,萬潤科技,225000.0,2.29,225000.0,0.0,持平
6223,旺矽科技,13000.0,0.78,13000.0,0.0,持平
6239,已清倉,0.0,,0.0,0.0,持平
6274,已清倉,0.0,,0.0,0.0,持平
6409,已清倉,0.0,,0.0,0.0,持平
6415,矽力杰,63000.0,0.3,63000.0,0.0,持平
6442,光紅建聖,233000.0,3.0,233000.0,0.0,持平
6488,環球晶圓,40000.0,0.49,40000.0,0.0,持平
6505,台塑石化,3200000.0,2.79,3200000.0,0.0,持平
6515,已清倉,0.0,,0.0,0.0,持平
6669,緯穎科技服務,15000.0,0.77,15000.0,0.0,持平
6781,已清倉,0.0,,0.0,0.0,持平
6789,已清倉,0.0,,0.0,0.0,持平
6805,已清倉,0.0,,14000.0,-14000.0,全部賣出
7769,鴻勁精密,11000.0,0.73,11000.0,0.0,持平
8046,南亞電路板,64000.0,0.78,64000.0,0.0,持平
8210,已清倉,0.0,,0.0,0.0,持平
8299,群聯電子,53000.0,1.0,99000.0,-46000.0,減碼
8996,高力熱處理工業,59000.0,0.59,59000.0,0.0,持平
