股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1216,統一企業,413000,0.39,413000,0,持平
1477,聚陽實業,346000,1.43,346000,0,持平
1519,華城電機,64000,0.84,64000,0,持平
1605,華新麗華,6760000,3.51,6760000,0,持平
2059,川湖科技,17000,0.77,24000,-7000,減碼
2308,台達電子工業,142000,2.25,153000,-11000,減碼
2313,華通電腦,814000,1.86,814000,0,持平
2317,鴻海精密工業,649000,1.88,649000,0,持平
2327,國巨,335000,1.24,382000,-47000,減碼
2330,台灣積體電路製造,871000,19.73,871000,0,持平
2344,華邦電子,708000,1.03,1055000,-347000,減碼
2345,智邦科技,137000,2.03,146000,-9000,減碼
2357,華碩電腦,133000,0.87,133000,0,持平
2360,致茂電子,94000,1.23,106000,-12000,減碼
2368,金像電子（股）公司,135000,1.16,135000,0,持平
2379,瑞昱半導體,17000,0.11,17000,0,持平
2382,廣達電腦,325000,1.2,325000,0,持平
2383,台光電子材料,68000,1.53,68000,0,持平
2408,南亞科技,333000,1.23,410000,-77000,減碼
2412,中華電信,1600000,2.77,1600000,0,持平
2449,京元電子,283000,1.09,283000,0,持平
2454,聯發科技,146000,3.34,146000,0,持平
2881,富邦金融控股,2051100,2.47,2051100,0,持平
2884,玉山金融控股,2046000,0.89,2046000,0,持平
2891,中國信託金融控股,2590000,1.7,2590000,0,持平
3017,奇鋐科技,80000,1.41,80000,0,持平
3036,文曄科技,1045000,1.99,1045000,0,持平
3037,欣興電子,312000,1.34,312000,0,持平
3231,緯創資通,291000,0.51,291000,0,持平
3293,鈊象電子,326000,3.15,326000,0,持平
3533,嘉澤端子工業,53000,1.01,53000,0,持平
3653,健策精密工業,32000,1.13,37000,-5000,減碼
3661,世芯電子,27000,1.23,27000,0,持平
3665,貿聯控股（BizLink Holding In,61148,1.13,61148,0,持平
3706,神達控股,273000,0.29,273000,0,持平
3711,日月光投資控股,498000,2.01,498000,0,持平
4749,新應材,108000,1.18,108000,0,持平
4904,遠傳電信,1815000,2.12,1815000,0,持平
5274,信驊科技,9000,1.03,9000,0,持平
6223,旺矽科技,35000,1.17,42000,-7000,減碼
6274,台燿科技,105000,0.69,105000,0,持平
6409,旭隼科技,106000,1.26,106000,0,持平
6442,光紅建聖,47000,0.79,47000,0,持平
6488,環球晶圓,207000,1.4,207000,0,持平
6515,穎崴科技,47000,2.47,47000,0,持平
6669,緯穎科技服務,16000,0.79,16000,0,持平
6781,AES Holding Co Ltd,9000,0.14,9000,0,持平
6805,富世達,46000,0.84,46000,0,持平
8046,南亞電路板,23000,0.11,23000,0,持平
8210,勤誠興業,27000,0.34,27000,0,持平
