股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1216,統一企業,413000,0.43,413000,0,持平
1477,聚陽實業,152000,0.61,152000,0,持平
1519,華城電機,64000,0.65,64000,0,持平
1605,華新麗華,6744000,3.36,5477000,1267000,加碼
2059,川湖科技,31000,1.37,31000,0,持平
2308,台達電子工業,177000,2.57,177000,0,持平
2313,華通電腦,1222000,1.75,1222000,0,持平
2317,鴻海精密工業,823000,2.68,823000,0,持平
2327,國巨,513000,1.8,465000,48000,加碼
2330,台灣積體電路製造,937000,22.06,937000,0,持平
2344,華邦電子,2667000,3.83,2667000,0,持平
2345,智邦科技,189000,3.24,186000,3000,加碼
2357,華碩電腦,133000,0.99,133000,0,持平
2360,致茂電子,109000,1.29,80000,29000,加碼
2368,金像電子（股）公司,135000,1.23,135000,0,持平
2379,瑞昱半導體,17000,0.12,17000,0,持平
2382,廣達電腦,346000,1.35,346000,0,持平
2383,台光電子材料,71000,1.66,64000,7000,加碼
2408,南亞科技,641000,2.02,641000,0,持平
2412,中華電信,1600000,2.93,1600000,0,持平
2449,京元電子,297000,1.09,297000,0,持平
2454,聯發科技,193000,3.96,193000,0,持平
2881,富邦金融控股,2276100,3.03,2276100,0,持平
2884,玉山金融控股,2046000,0.95,2046000,0,持平
2891,中國信託金融控股,2590000,1.78,2590000,0,持平
3017,奇鋐科技,80000,1.57,80000,0,持平
3036,文曄科技,933000,1.89,933000,0,持平
3037,欣興電子,312000,0.99,312000,0,持平
3231,緯創資通,291000,0.62,291000,0,持平
3293,鈊象電子,230000,2.27,230000,0,持平
3533,嘉澤端子工業,5000,0.09,5000,0,持平
3653,健策精密工業,37000,1.35,37000,0,持平
3661,世芯電子,28000,1.44,28000,0,持平
3665,貿聯控股（BizLink Holding In,61148,1.33,61148,0,持平
3706,神達控股,273000,0.35,273000,0,持平
3711,日月光投資控股,529000,1.98,436000,93000,加碼
4749,新應材,120000,1.6,107000,13000,加碼
4904,遠傳電信,1362000,1.68,1362000,0,持平
5274,信驊科技,10000,0.99,10000,0,持平
6223,旺矽科技,42000,1.25,42000,0,持平
6274,台燿科技,169000,1.11,169000,0,持平
6409,旭隼科技,65000,0.92,65000,0,持平
6442,光紅建聖,47000,0.84,47000,0,持平
6488,環球晶圓,229000,1.37,153000,76000,加碼
6515,穎崴科技,63000,2.72,63000,0,持平
6669,緯穎科技服務,16000,1.02,16000,0,持平
6781,AES Holding Co Ltd,9000,0.16,9000,0,持平
6805,富世達,46000,0.93,46000,0,持平
8046,南亞電路板,23000,0.08,23000,0,持平
8210,勤誠興業,27000,0.37,27000,0,持平
