股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1216,統一企業,1303000.0,1.05,1303000.0,0.0,持平
1477,已清倉,0.0,,0.0,0.0,持平
1519,已清倉,0.0,,0.0,0.0,持平
1605,已清倉,0.0,,0.0,0.0,持平
1802,台灣玻璃工業,393000.0,0.21,962000.0,-569000.0,減碼
2027,大成不銹鋼工業,7900000.0,3.57,7635000.0,265000.0,加碼
2049,上銀科技,175000.0,0.57,175000.0,0.0,持平
2059,川湖科技,41000.0,3.29,41000.0,0.0,持平
2303,聯華電子,2492000.0,3.31,2492000.0,0.0,持平
2308,台達電子工業,59000.0,1.09,59000.0,0.0,持平
2313,已清倉,0.0,,0.0,0.0,持平
2317,鴻海精密工業,64000.0,0.17,64000.0,0.0,持平
2327,國巨,510000.0,3.39,510000.0,0.0,持平
2330,台灣積體電路製造,714000.0,17.4,757000.0,-43000.0,減碼
2344,華邦電子,611000.0,0.98,851000.0,-240000.0,減碼
2345,智邦科技,92000.0,2.12,92000.0,0.0,持平
2357,已清倉,0.0,,0.0,0.0,持平
2360,致茂電子,22000.0,0.47,56000.0,-34000.0,減碼
2368,金像電子（股）公司,98000.0,0.92,98000.0,0.0,持平
2376,技嘉科技,1170000.0,4.3,1170000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,已清倉,0.0,,0.0,0.0,持平
2383,台光電子材料,48000.0,2.37,48000.0,0.0,持平
2395,研華,249000.0,1.5,249000.0,0.0,持平
2408,南亞科技,470000.0,1.95,470000.0,0.0,持平
2412,中華電信,2513000.0,3.62,1885000.0,628000.0,加碼
2449,已清倉,0.0,,0.0,0.0,持平
2454,聯發科技,30000.0,1.17,30000.0,0.0,持平
2474,已清倉,0.0,,0.0,0.0,持平
2881,富邦金融控股,363000.0,0.48,363000.0,0.0,持平
2884,已清倉,0.0,,0.0,0.0,持平
2891,中國信託金融控股,771000.0,0.51,771000.0,0.0,持平
3008,大立光電,79000.0,3.21,68000.0,11000.0,加碼
3017,奇鋐科技,17000.0,0.42,44000.0,-27000.0,減碼
3036,文曄科技,1533000.0,3.27,1261000.0,272000.0,加碼
3037,欣興電子,40000.0,0.35,40000.0,0.0,持平
3081,聯亞光電工業,59000.0,1.08,59000.0,0.0,持平
3105,穩懋半導體,149000.0,0.53,149000.0,0.0,持平
3131,弘塑科技,49000.0,1.46,49000.0,0.0,持平
3189,景碩科技,2000.0,0.01,2000.0,0.0,持平
3231,已清倉,0.0,,0.0,0.0,持平
3264,已清倉,0.0,,0.0,0.0,持平
3293,鈊象電子,146000.0,1.07,146000.0,0.0,持平
3529,力旺電子,10000.0,0.26,25000.0,-15000.0,減碼
3533,已清倉,0.0,,0.0,0.0,持平
3653,健策精密工業,32000.0,1.14,32000.0,0.0,持平
3661,世芯電子,73000.0,2.58,73000.0,0.0,持平
3665,貿聯控股（BizLink Holding In,43000.0,0.98,43000.0,0.0,持平
3706,已清倉,0.0,,0.0,0.0,持平
3711,日月光投資控股,125000.0,0.79,125000.0,0.0,持平
4749,已清倉,0.0,,0.0,0.0,持平
4904,遠傳電信,3304000.0,3.61,2538000.0,766000.0,加碼
4958,臻鼎科技控股,443000.0,2.21,443000.0,0.0,持平
5274,已清倉,0.0,,0.0,0.0,持平
6147,頎邦科技,1656000.0,2.71,1656000.0,0.0,持平
6187,萬潤科技,300000.0,2.93,300000.0,0.0,持平
6223,旺矽科技,5000.0,0.3,13000.0,-8000.0,減碼
6239,已清倉,0.0,,0.0,0.0,持平
6274,已清倉,0.0,,0.0,0.0,持平
6409,已清倉,0.0,,0.0,0.0,持平
6415,矽力杰,63000.0,0.31,63000.0,0.0,持平
6442,光紅建聖,246000.0,3.38,242000.0,4000.0,加碼
6488,環球晶圓,16000.0,0.17,40000.0,-24000.0,減碼
6505,台塑石化,1134000.0,1.01,1572000.0,-438000.0,減碼
6515,已清倉,0.0,,0.0,0.0,持平
6669,緯穎科技服務,15000.0,0.89,15000.0,0.0,持平
6781,已清倉,0.0,,0.0,0.0,持平
6789,已清倉,0.0,,0.0,0.0,持平
6805,已清倉,0.0,,0.0,0.0,持平
7769,鴻勁精密,4000.0,0.25,11000.0,-7000.0,減碼
8046,南亞電路板,48000.0,0.55,64000.0,-16000.0,減碼
8210,已清倉,0.0,,0.0,0.0,持平
8299,群聯電子,53000.0,1.0,53000.0,0.0,持平
8996,高力熱處理工業,23000.0,0.24,59000.0,-36000.0,減碼
