股票代號,股票名稱,股數,權重(%)
2330,台積電,2992000.0,9.38
2383,台光電,1809000.0,6.49
2308,台達電,2951000.0,6.35
2345,智邦,2625000.0,6.06
3017,奇鋐,2352000.0,5.9
8299,群聯,1614000.0,5.13
3653,健策,940000.0,4.78
6223,旺矽,1024000.0,4.74
6669,緯穎,741000.0,4.67
6274,台燿,4965000.0,4.42
3665,貿聯-KY,1841848.0,3.92
2368,金像電,2887000.0,3.9
2327,國巨*,6729000.0,3.13
3661,世芯-KY,559000.0,3.07
5274,信驊,178000.0,2.87
8046,南電,3788000.0,2.86
6805,富世達,1094000.0,2.67
3037,欣興,3974000.0,2.66
8210,勤誠,1563000.0,2.3
6515,穎崴,231000.0,1.79
6510,精測,236000.0,1.5
6139,亞翔,1653000.0,1.48
2449,京元電子,2236000.0,1.17
1303,南亞,6261000.0,0.86
8358,金居,1826000.0,0.82
1815,富喬,4575000.0,0.8
6191,精成科,3326000.0,0.59
6488,環球晶,786000.0,0.55
4979,華星光,819000.0,0.48
1326,台化,5790000.0,0.41
2404,漢唐,224000.0,0.36
3376,新日興,1044000.0,0.34
2317,鴻海,863000.0,0.33
1802,台玻,3822000.0,0.33
3211,順達,585000.0,0.27
1319,東陽,1531000.0,0.26
2002,中鋼,4923000.0,0.17
3217,優群,326000.0,0.08
3008,大立光,3000.0,0.01
2059,川湖,1000.0,0.01
2357,華碩,2000.0,0.0
8996,高力,1000.0,0.0
2439,美律,2000.0,0.0
3533,嘉澤,1000.0,0.0
3045,台灣大,2000.0,0.0
2454,聯發科,1000.0,0.0
5536,聖暉*,1000.0,0.0
2884,玉山金,2010.0,0.0
2313,華通,1000.0,0.0
3583,辛耘,2000.0,0.0
3711,日月光投控,2000.0,0.0
