股票代號,股票名稱,股數,權重(%)
2330,台積電,9693000.0,9.46
2383,台光電,4425000.0,9.02
2345,智邦,6031000.0,5.65
2308,台達電,6024000.0,5.24
2368,金像電,8240000.0,5.04
8046,南電,12637000.0,4.97
3665,貿聯-KY,4377848.0,4.96
3653,健策,2267000.0,4.84
3017,奇鋐,3902000.0,4.77
2454,聯發科,4147000.0,4.35
6223,旺矽,1886000.0,3.96
3037,欣興,9287000.0,3.36
6669,緯穎,1549000.0,3.26
5274,信驊,373000.0,2.57
2327,國巨*,15196000.0,2.0
6805,富世達,2099000.0,1.87
3711,日月光投控,8174000.0,1.74
6515,穎崴,391000.0,1.61
6510,精測,930000.0,1.43
2449,京元電子,11172000.0,1.36
3661,世芯-KY,738000.0,1.32
6274,台燿,3019000.0,1.29
3189,景碩,5358000.0,1.19
2317,鴻海,10727000.0,1.05
2303,聯電,32791000.0,1.03
8358,金居,5558000.0,0.8
8210,勤誠,1117000.0,0.56
5439,高技,3130000.0,0.5
3443,創意,271000.0,0.46
2404,漢唐,1091000.0,0.46
6147,頎邦,7884000.0,0.44
3264,欣銓,4897000.0,0.41
8996,高力,535000.0,0.25
7769,鴻勁,98000.0,0.21
6191,精成科,3986000.0,0.18
2481,強茂,3652000.0,0.16
3376,新日興,1681000.0,0.15
6415,矽力*-KY,660000.0,0.12
4966,譜瑞-KY,371000.0,0.1
6488,環球晶,333000.0,0.09
2313,華通,843000.0,0.09
3211,順達,458000.0,0.08
3217,優群,830000.0,0.06
1303,南亞,1374000.0,0.05
2002,中鋼,5161000.0,0.04
1319,東陽,509000.0,0.02
2357,華碩,16000.0,0.0
1815,富喬,107000.0,0.0
2439,美律,16000.0,0.0
4979,華星光,1000.0,0.0
5347,世界,62000.0,0.0
