股票代號,股票名稱,股數,權重(%)
2330,台積電,3062000.0,9.41
6669,緯穎,683000.0,6.13
2383,台光電,1878000.0,6.06
2345,智邦,2357000.0,5.98
3017,奇鋐,1975000.0,5.77
2368,金像電,3988000.0,5.05
3665,貿聯-KY,1532848.0,4.74
2308,台達電,2457000.0,4.71
6223,旺矽,902000.0,4.28
3653,健策,647000.0,3.69
6274,台燿,4034000.0,3.58
2454,聯發科,1168000.0,3.57
2317,鴻海,7032000.0,3.26
6805,富世達,865000.0,2.7
8210,勤誠,1303000.0,2.48
6139,亞翔,1604000.0,2.01
3661,世芯-KY,284000.0,1.94
2449,京元電子,4024000.0,1.8
5274,信驊,125000.0,1.78
2059,川湖,202000.0,1.53
8299,群聯,582000.0,1.35
2404,漢唐,551000.0,1.13
3231,緯創,3101000.0,0.93
8358,金居,1668000.0,0.87
3715,定穎投控,3510000.0,0.85
5536,聖暉*,512000.0,0.84
2313,華通,3910000.0,0.77
3711,日月光投控,1592000.0,0.76
6191,精成科,3088000.0,0.76
3533,嘉澤,252000.0,0.7
5347,世界,2793000.0,0.58
3515,華擎,1004000.0,0.54
4958,臻鼎-KY,1738000.0,0.52
2354,鴻準,3809000.0,0.5
3211,順達,555000.0,0.38
1319,東陽,1574000.0,0.32
6515,穎崴,48000.0,0.26
3081,聯亞,102000.0,0.13
3217,優群,306000.0,0.11
3044,健鼎,143000.0,0.09
6510,精測,2000.0,0.01
1303,南亞,1000.0,0.0
2327,國巨*,1000.0,0.0
2357,華碩,1000.0,0.0
2439,美律,1000.0,0.0
2884,玉山金,1010.0,0.0
3008,大立光,1000.0,0.0
3045,台灣大,1000.0,0.0
3583,辛耘,1000.0,0.0
8996,高力,1000.0,0.0
