股票代號,股票名稱,股數,權重(%)
2330,台積電,11657000.0,9.44
2383,台光電,4723000.0,9.12
2454,聯發科,4263000.0,6.35
2345,智邦,6231000.0,5.55
2308,台達電,6572000.0,5.28
6223,旺矽,2169000.0,4.72
6669,緯穎,2344000.0,4.61
3017,奇鋐,5041000.0,4.55
2327,國巨*,18313000.0,4.44
3665,貿聯-KY,4703848.0,3.93
2368,金像電,7669000.0,3.83
3037,欣興,10822000.0,3.76
8046,南電,11398000.0,3.53
3711,日月光投控,14998000.0,3.25
3653,健策,2267000.0,3.0
2303,聯電,66190000.0,2.9
5274,信驊,422000.0,2.62
6274,台燿,4151000.0,2.33
2449,京元電子,12919000.0,1.44
6515,穎崴,442000.0,1.37
6510,精測,930000.0,1.13
6805,富世達,1761000.0,1.08
8210,勤誠,1967000.0,0.99
2404,漢唐,1715000.0,0.75
3533,嘉澤,772000.0,0.7
6187,萬潤,1224000.0,0.52
3264,欣銓,6217000.0,0.49
5439,高技,3528000.0,0.48
3008,大立光,329000.0,0.44
2313,華通,4124000.0,0.43
8996,高力,1034000.0,0.41
8358,金居,1980000.0,0.38
8150,南茂,11334000.0,0.35
6278,台表科,3734000.0,0.31
4966,譜瑞-KY,1036000.0,0.3
1590,亞德客-KY,530000.0,0.27
6147,頎邦,3201000.0,0.27
6415,矽力*-KY,1038000.0,0.23
3443,創意,96000.0,0.18
6191,精成科,3988000.0,0.14
3376,新日興,1741000.0,0.13
2481,強茂,2056000.0,0.1
2357,華碩,273000.0,0.07
6271,同欣電,686000.0,0.06
2002,中鋼,5163000.0,0.04
3217,優群,382000.0,0.03
1319,東陽,511000.0,0.01
3661,世芯-KY,1000.0,0.0
1815,富喬,107000.0,0.0
2439,美律,18000.0,0.0
2317,鴻海,1000.0,0.0
5347,世界,1000.0,0.0
