股票代號,股票名稱,股數,權重(%)
2330,台積電,2992000.0,9.36
2308,台達電,3093000.0,6.89
2383,台光電,1809000.0,6.8
3017,奇鋐,2352000.0,6.12
2345,智邦,2625000.0,5.91
8299,群聯,1614000.0,4.82
6669,緯穎,741000.0,4.67
3653,健策,940000.0,4.57
6274,台燿,4965000.0,4.45
6223,旺矽,1024000.0,4.26
3665,貿聯-KY,1841848.0,3.85
2368,金像電,2887000.0,3.79
8046,南電,3979000.0,3.42
2327,國巨*,6729000.0,3.13
3037,欣興,4258000.0,3.03
3661,世芯-KY,559000.0,3.02
5274,信驊,178000.0,2.68
6805,富世達,1094000.0,2.64
8210,勤誠,1563000.0,2.21
6515,穎崴,231000.0,1.79
6510,精測,265000.0,1.61
6139,亞翔,1653000.0,1.43
2449,京元電子,2236000.0,1.11
1303,南亞,6261000.0,0.92
8358,金居,1826000.0,0.83
1802,台玻,5996000.0,0.57
6191,精成科,3326000.0,0.55
6488,環球晶,786000.0,0.55
4979,華星光,819000.0,0.51
1326,台化,5790000.0,0.44
2404,漢唐,224000.0,0.36
3376,新日興,1044000.0,0.33
2317,鴻海,863000.0,0.33
1815,富喬,1568000.0,0.28
3211,順達,585000.0,0.26
1319,東陽,1497000.0,0.23
2002,中鋼,4923000.0,0.16
3217,優群,326000.0,0.08
3008,大立光,3000.0,0.01
2059,川湖,1000.0,0.01
2357,華碩,2000.0,0.0
8996,高力,1000.0,0.0
2439,美律,2000.0,0.0
3533,嘉澤,1000.0,0.0
3045,台灣大,2000.0,0.0
2454,聯發科,1000.0,0.0
5536,聖暉*,1000.0,0.0
2313,華通,1000.0,0.0
3583,辛耘,2000.0,0.0
3711,日月光投控,2000.0,0.0
