股票代號,股票名稱,股數,權重(%)
2330,台積電,2915000.0,9.16
2345,智邦,2342000.0,6.1
2383,台光電,1848000.0,6.07
6669,緯穎,646000.0,5.93
3017,奇鋐,1879000.0,5.53
2368,金像電,3958000.0,5.1
2308,台達電,2452000.0,4.79
3665,貿聯-KY,1502848.0,4.74
6223,旺矽,894000.0,4.4
3653,健策,642000.0,3.82
6274,台燿,3768000.0,3.43
2317,鴻海,7002000.0,3.33
2454,聯發科,976000.0,3.06
6805,富世達,855000.0,2.72
8210,勤誠,1228000.0,2.41
2449,京元電子,4969000.0,2.35
6139,亞翔,1599000.0,2.07
2059,川湖,197000.0,1.53
5274,信驊,107000.0,1.53
3661,世芯-KY,210000.0,1.48
2404,漢唐,550000.0,1.16
3231,緯創,3091000.0,0.94
5536,聖暉*,511000.0,0.89
3715,定穎投控,3460000.0,0.87
8358,金居,1668000.0,0.87
8299,群聯,333000.0,0.8
2313,華通,3810000.0,0.79
3711,日月光投控,1582000.0,0.79
6191,精成科,3058000.0,0.79
3533,嘉澤,251000.0,0.73
3515,華擎,1003000.0,0.54
4958,臻鼎-KY,1737000.0,0.53
2354,鴻準,3808000.0,0.51
5347,世界,1815000.0,0.38
3211,順達,505000.0,0.34
3081,聯亞,252000.0,0.33
6515,穎崴,47000.0,0.27
1319,東陽,671000.0,0.14
3217,優群,292000.0,0.1
3044,健鼎,93000.0,0.06
6510,精測,1000.0,0.01
1303,南亞,1000.0,0.0
2327,國巨*,1000.0,0.0
2357,華碩,1000.0,0.0
2439,美律,1000.0,0.0
2884,玉山金,1010.0,0.0
3008,大立光,1000.0,0.0
3045,台灣大,1000.0,0.0
3583,辛耘,1000.0,0.0
8996,高力,1000.0,0.0
