股票代號,股票名稱,股數,權重(%)
2330,台積電,11359000.0,9.78
2383,台光電,4605000.0,8.22
2454,聯發科,4463000.0,6.09
2345,智邦,6231000.0,5.56
2308,台達電,6572000.0,5.44
3665,貿聯-KY,4703848.0,4.86
2368,金像電,8260000.0,4.13
8046,南電,12658000.0,4.06
6669,緯穎,2047000.0,4.0
6223,旺矽,2054000.0,3.88
3017,奇鋐,4202000.0,3.86
3037,欣興,10387000.0,3.19
3653,健策,2267000.0,3.11
5274,信驊,483000.0,3.08
3711,日月光投控,13833000.0,2.68
2327,國巨*,17221000.0,2.52
6274,台燿,4151000.0,2.14
2303,聯電,46374000.0,1.59
6515,穎崴,422000.0,1.53
2449,京元電子,12919000.0,1.51
3443,創意,764000.0,1.5
2317,鴻海,14177000.0,1.33
6805,富世達,1761000.0,1.31
6510,精測,930000.0,1.25
8210,勤誠,1540000.0,0.82
3264,欣銓,9030000.0,0.76
3189,景碩,3744000.0,0.64
3661,世芯-KY,296000.0,0.54
2404,漢唐,1394000.0,0.53
2357,華碩,1996000.0,0.49
6187,萬潤,1224000.0,0.49
5439,高技,3228000.0,0.47
8996,高力,1034000.0,0.39
8150,南茂,11334000.0,0.39
8358,金居,1980000.0,0.34
1590,亞德客-KY,530000.0,0.3
2313,華通,2624000.0,0.25
6191,精成科,3988000.0,0.14
2481,強茂,3654000.0,0.14
3376,新日興,1741000.0,0.13
4966,譜瑞-KY,486000.0,0.12
6415,矽力*-KY,660000.0,0.11
3217,優群,874000.0,0.06
2002,中鋼,5163000.0,0.04
1319,東陽,511000.0,0.02
1815,富喬,107000.0,0.0
2439,美律,18000.0,0.0
2337,旺宏,8000.0,0.0
6147,頎邦,1000.0,0.0
5347,世界,1000.0,0.0
