股票代號,股票名稱,股數,權重(%)
2330,台積電,5428000.0,9.49
2383,台光電,2807000.0,7.62
2308,台達電,4379000.0,6.24
3017,奇鋐,3026000.0,5.78
2368,金像電,6607000.0,5.76
3665,貿聯-KY,3052848.0,5.71
3653,健策,1595000.0,5.64
2345,智邦,3646000.0,5.54
6223,旺矽,1414000.0,5.21
3037,欣興,8443000.0,4.48
8046,南電,7557000.0,4.43
5274,信驊,318000.0,3.43
2327,國巨*,11083000.0,2.67
3711,日月光投控,6159000.0,2.04
6805,富世達,1130000.0,1.97
2449,京元電子,7512000.0,1.89
6510,精測,604000.0,1.89
6515,穎崴,268000.0,1.79
6274,台燿,2458000.0,1.58
1303,南亞,19743000.0,1.49
3211,順達,4086000.0,1.37
3189,景碩,2657000.0,0.9
6139,亞翔,1559000.0,0.76
2454,聯發科,508000.0,0.7
5347,世界,5845000.0,0.67
3661,世芯-KY,233000.0,0.59
3443,創意,267000.0,0.59
6488,環球晶,1330000.0,0.52
2404,漢唐,595000.0,0.48
6147,頎邦,5601000.0,0.47
8358,金居,1955000.0,0.45
8996,高力,515000.0,0.44
3264,欣銓,2870000.0,0.42
1326,台化,9001000.0,0.39
4979,華星光,1037000.0,0.39
6187,萬潤,388000.0,0.34
6191,精成科,3402000.0,0.29
3376,新日興,1428000.0,0.28
6669,緯穎,76000.0,0.24
8210,勤誠,235000.0,0.18
2481,強茂,1636000.0,0.16
3324,雙鴻,160000.0,0.14
1319,東陽,1504000.0,0.11
2002,中鋼,4929000.0,0.09
3583,辛耘,190000.0,0.09
3217,優群,477000.0,0.07
3008,大立光,10000.0,0.02
2357,華碩,8000.0,0.0
1815,富喬,5000.0,0.0
2439,美律,8000.0,0.0
3045,台灣大,8000.0,0.0
2313,華通,7000.0,0.0
