股票代號,股票名稱,股數,權重(%)
2330,台積電,11960000.0,9.71
2383,台光電,4486000.0,7.84
2454,聯發科,4263000.0,6.7
2308,台達電,6572000.0,5.48
2345,智邦,6231000.0,5.39
3017,奇鋐,5191000.0,4.99
2327,國巨*,18313000.0,4.99
6669,緯穎,2437000.0,4.63
3037,欣興,12466000.0,4.51
6223,旺矽,2169000.0,4.25
3711,日月光投控,17948000.0,3.72
2303,聯電,71690000.0,3.61
2368,金像電,7769000.0,3.55
3665,貿聯-KY,4703848.0,3.44
8046,南電,10828000.0,3.38
3653,健策,2267000.0,3.0
5274,信驊,422000.0,2.69
6274,台燿,4400000.0,2.59
6515,穎崴,442000.0,1.33
6805,富世達,1761000.0,1.29
6510,精測,930000.0,1.06
8210,勤誠,2167000.0,1.05
3533,嘉澤,852000.0,0.79
2317,鴻海,7307000.0,0.74
2404,漢唐,1715000.0,0.69
6147,頎邦,5775000.0,0.57
2449,京元電子,5208000.0,0.57
2382,廣達,4025000.0,0.52
6187,萬潤,1334000.0,0.49
4966,譜瑞-KY,1642000.0,0.49
8358,金居,1980000.0,0.46
5439,高技,3528000.0,0.46
3008,大立光,329000.0,0.44
8150,南茂,11635000.0,0.43
8996,高力,1034000.0,0.37
6278,台表科,3734000.0,0.28
3443,創意,167000.0,0.27
1590,亞德客-KY,530000.0,0.25
3264,欣銓,2117000.0,0.16
6191,精成科,3988000.0,0.13
3376,新日興,1741000.0,0.13
6271,同欣電,686000.0,0.06
2002,中鋼,5163000.0,0.03
2313,華通,329000.0,0.03
1319,東陽,511000.0,0.02
2357,華碩,1000.0,0.0
3661,世芯-KY,1000.0,0.0
1815,富喬,107000.0,0.0
2439,美律,18000.0,0.0
5347,世界,1000.0,0.0
2481,強茂,5000.0,0.0
