股票代號,股票名稱,股數,權重(%)
2330,台積電,4485000.0,8.61
2383,台光電,2497000.0,7.4
2308,台達電,4339000.0,6.49
3017,奇鋐,2976000.0,6.3
2368,金像電,5841000.0,5.96
3653,健策,1378000.0,5.63
6223,旺矽,1384000.0,5.45
2345,智邦,3154000.0,5.24
3665,貿聯-KY,2678848.0,5.03
3037,欣興,7410000.0,3.92
5274,信驊,258000.0,3.14
2327,國巨*,10803000.0,2.9
8046,南電,4706000.0,2.67
6515,穎崴,268000.0,2.24
2449,京元電子,7082000.0,2.15
6510,精測,591000.0,2.14
3661,世芯-KY,531000.0,1.8
8210,勤誠,1622000.0,1.54
3711,日月光投控,4259000.0,1.49
6805,富世達,682000.0,1.35
1303,南亞,15337000.0,1.2
6139,亞翔,1724000.0,1.09
3189,景碩,2657000.0,0.98
2454,聯發科,487000.0,0.84
6488,環球晶,1701000.0,0.8
3443,創意,265000.0,0.73
2404,漢唐,574000.0,0.56
3211,順達,1596000.0,0.51
6274,台燿,845000.0,0.48
5347,世界,3849000.0,0.46
8358,金居,1865000.0,0.44
4979,華星光,1037000.0,0.42
1326,台化,8828000.0,0.4
6191,精成科,3400000.0,0.33
3376,新日興,1426000.0,0.31
2408,南亞科,1306000.0,0.31
8996,高力,335000.0,0.29
6669,緯穎,74000.0,0.29
3264,欣銓,1790000.0,0.28
3533,嘉澤,115000.0,0.24
3324,雙鴻,159000.0,0.17
1319,東陽,1502000.0,0.13
2002,中鋼,4927000.0,0.1
3217,優群,356000.0,0.06
3008,大立光,8000.0,0.02
2357,華碩,6000.0,0.0
1815,富喬,3000.0,0.0
2439,美律,6000.0,0.0
3045,台灣大,6000.0,0.0
5536,聖暉*,5000.0,0.0
2313,華通,5000.0,0.0
3583,辛耘,6000.0,0.0
