股票代號,股票名稱,股數,權重(%)
2330,台積電,4873000.0,9.17
2383,台光電,2636000.0,7.94
3017,奇鋐,2976000.0,6.93
2308,台達電,4339000.0,6.72
2345,智邦,3301000.0,5.66
3653,健策,1378000.0,5.55
2368,金像電,5841000.0,5.48
6223,旺矽,1384000.0,5.17
3665,貿聯-KY,2775848.0,5.15
3037,欣興,7410000.0,3.8
8046,南電,5697000.0,3.32
5274,信驊,258000.0,3.05
2327,國巨*,10803000.0,2.9
6515,穎崴,268000.0,2.23
2449,京元電子,7082000.0,2.09
3711,日月光投控,5654000.0,2.08
6510,精測,591000.0,1.86
8210,勤誠,1459000.0,1.35
6805,富世達,682000.0,1.33
1303,南亞,17098000.0,1.31
3211,順達,3198000.0,1.18
3661,世芯-KY,339000.0,1.06
3189,景碩,2657000.0,0.96
6139,亞翔,1525000.0,0.92
2454,聯發科,487000.0,0.79
6488,環球晶,1701000.0,0.79
3443,創意,265000.0,0.69
5347,世界,5719000.0,0.68
2404,漢唐,574000.0,0.53
6274,台燿,845000.0,0.52
8358,金居,1865000.0,0.48
4979,華星光,1037000.0,0.44
1326,台化,8828000.0,0.41
6187,萬潤,388000.0,0.37
6191,精成科,3400000.0,0.32
3376,新日興,1426000.0,0.31
2408,南亞科,1306000.0,0.3
8996,高力,335000.0,0.29
3264,欣銓,1790000.0,0.27
3533,嘉澤,115000.0,0.27
6669,緯穎,74000.0,0.26
3324,雙鴻,159000.0,0.16
1319,東陽,1502000.0,0.13
2002,中鋼,4927000.0,0.1
3217,優群,356000.0,0.06
3008,大立光,8000.0,0.02
2357,華碩,6000.0,0.0
1815,富喬,3000.0,0.0
2439,美律,6000.0,0.0
3045,台灣大,6000.0,0.0
2313,華通,5000.0,0.0
3583,辛耘,6000.0,0.0
