股票代號,股票名稱,股數,權重(%)
2330,台積電,2992000.0,9.45
2383,台光電,1809000.0,6.72
2308,台達電,2951000.0,6.57
2345,智邦,2625000.0,5.93
3017,奇鋐,2352000.0,5.86
8299,群聯,1614000.0,5.37
6669,緯穎,741000.0,4.57
6274,台燿,4965000.0,4.48
3653,健策,940000.0,4.44
6223,旺矽,1024000.0,4.36
2368,金像電,2887000.0,3.87
3665,貿聯-KY,1841848.0,3.83
2327,國巨*,6729000.0,3.26
8046,南電,3878000.0,3.14
3661,世芯-KY,559000.0,3.08
3037,欣興,3987000.0,2.86
5274,信驊,178000.0,2.79
6805,富世達,1094000.0,2.6
8210,勤誠,1563000.0,2.19
6515,穎崴,231000.0,1.77
6139,亞翔,1653000.0,1.44
6510,精測,236000.0,1.42
2449,京元電子,2236000.0,1.17
1303,南亞,6261000.0,0.91
8358,金居,1826000.0,0.88
1815,富喬,4575000.0,0.85
6191,精成科,3326000.0,0.59
6488,環球晶,786000.0,0.56
4979,華星光,819000.0,0.52
1326,台化,5790000.0,0.42
1802,台玻,3822000.0,0.35
2404,漢唐,224000.0,0.35
3376,新日興,1044000.0,0.34
2317,鴻海,863000.0,0.32
3211,順達,585000.0,0.27
1319,東陽,1497000.0,0.25
2002,中鋼,4923000.0,0.16
3217,優群,326000.0,0.08
3008,大立光,3000.0,0.01
2059,川湖,1000.0,0.01
2357,華碩,2000.0,0.0
8996,高力,1000.0,0.0
2439,美律,2000.0,0.0
3533,嘉澤,1000.0,0.0
3045,台灣大,2000.0,0.0
2454,聯發科,1000.0,0.0
5536,聖暉*,1000.0,0.0
2313,華通,1000.0,0.0
3583,辛耘,2000.0,0.0
3711,日月光投控,2000.0,0.0
