股票代號,股票名稱,股數,權重(%)
2330,台積電,6556000.0,8.67
2383,台光電,3012000.0,7.46
2308,台達電,5103000.0,6.12
3653,健策,1986000.0,5.91
2345,智邦,4253000.0,5.73
2368,金像電,7091000.0,5.43
6223,旺矽,1582000.0,5.35
3665,貿聯-KY,3467848.0,5.34
3017,奇鋐,3405000.0,5.32
8046,南電,8609000.0,4.06
3037,欣興,9287000.0,3.89
5274,信驊,351000.0,3.16
2327,國巨*,13568000.0,2.8
2454,聯發科,1870000.0,2.34
6515,穎崴,331000.0,2.22
3711,日月光投控,6879000.0,1.98
6274,台燿,3019000.0,1.86
6805,富世達,1474000.0,1.8
2449,京元電子,9529000.0,1.71
6510,精測,683000.0,1.66
2303,聯電,28030000.0,1.33
8358,金居,5508000.0,1.32
3211,順達,3703000.0,0.87
6669,緯穎,349000.0,0.86
3661,世芯-KY,336000.0,0.77
3189,景碩,2826000.0,0.72
2404,漢唐,1014000.0,0.68
8210,勤誠,965000.0,0.64
6147,頎邦,7884000.0,0.59
3443,創意,271000.0,0.57
5439,高技,2156000.0,0.56
1303,南亞,8012000.0,0.46
8996,高力,535000.0,0.43
4979,華星光,1037000.0,0.43
3264,欣銓,3355000.0,0.38
6187,萬潤,419000.0,0.33
6488,環球晶,886000.0,0.29
2481,強茂,3648000.0,0.28
7769,鴻勁,91000.0,0.27
6191,精成科,3814000.0,0.26
3583,辛耘,527000.0,0.26
3376,新日興,1498000.0,0.19
3324,雙鴻,167000.0,0.11
2002,中鋼,5157000.0,0.07
3217,優群,557000.0,0.06
1319,東陽,505000.0,0.03
3008,大立光,13000.0,0.02
2313,華通,110000.0,0.02
1815,富喬,106000.0,0.01
2357,華碩,12000.0,0.0
2439,美律,12000.0,0.0
3045,台灣大,12000.0,0.0
5347,世界,10000.0,0.0
