股票代號,股票名稱,股數,權重(%)
2330,台積電,2915000.0,9.45
2345,智邦,2342000.0,6.14
2383,台光電,1781000.0,6.01
6669,緯穎,635000.0,5.97
3017,奇鋐,1879000.0,5.71
2368,金像電,3958000.0,5.31
2308,台達電,2452000.0,4.99
3665,貿聯-KY,1502848.0,4.89
6223,旺矽,894000.0,4.63
3653,健策,642000.0,4.12
2317,鴻海,7002000.0,3.45
6274,台燿,3563000.0,3.26
2454,聯發科,920000.0,2.95
6805,富世達,855000.0,2.86
2449,京元電子,4969000.0,2.42
8210,勤誠,1172000.0,2.28
6139,亞翔,1599000.0,2.16
5274,信驊,107000.0,1.61
2059,川湖,197000.0,1.6
3661,世芯-KY,210000.0,1.43
2404,漢唐,465000.0,0.99
3231,緯創,3091000.0,0.97
5536,聖暉*,511000.0,0.93
8358,金居,1668000.0,0.93
3715,定穎投控,3460000.0,0.89
3711,日月光投控,1582000.0,0.82
6191,精成科,3058000.0,0.8
3533,嘉澤,251000.0,0.73
3515,華擎,1003000.0,0.55
4958,臻鼎-KY,1737000.0,0.54
2354,鴻準,3808000.0,0.53
3081,聯亞,252000.0,0.34
2313,華通,1714000.0,0.33
3211,順達,505000.0,0.32
6515,穎崴,47000.0,0.29
5347,世界,815000.0,0.17
1319,東陽,594000.0,0.12
3044,健鼎,93000.0,0.06
3217,優群,172000.0,0.06
6510,精測,1000.0,0.01
1303,南亞,1000.0,0.0
2327,國巨*,1000.0,0.0
2357,華碩,1000.0,0.0
2439,美律,1000.0,0.0
2884,玉山金,1010.0,0.0
3008,大立光,1000.0,0.0
3045,台灣大,1000.0,0.0
3583,辛耘,1000.0,0.0
8299,群聯,1000.0,0.0
8996,高力,1000.0,0.0
