股票代號,股票名稱,股數,權重(%)
2330,台積電,3146000.0,9.63
3017,奇鋐,2136000.0,6.63
2383,台光電,1998000.0,6.63
6669,緯穎,683000.0,5.97
2345,智邦,2357000.0,5.74
2368,金像電,4237000.0,5.67
2308,台達電,2532000.0,4.91
3665,貿聯-KY,1532848.0,4.6
6223,旺矽,978000.0,4.51
6274,台燿,4557000.0,4.36
3653,健策,647000.0,3.61
2317,鴻海,7423000.0,3.42
2454,聯發科,1168000.0,3.34
6805,富世達,919000.0,3.02
8210,勤誠,1403000.0,2.75
8299,群聯,965000.0,2.33
3661,世芯-KY,333000.0,2.2
5274,信驊,134000.0,1.89
2449,京元電子,4024000.0,1.82
2059,川湖,232000.0,1.78
2404,漢唐,786000.0,1.54
2313,華通,4685000.0,0.98
3231,緯創,3101000.0,0.92
6139,亞翔,747000.0,0.89
3715,定穎投控,3554960.0,0.89
8358,金居,1668000.0,0.86
5536,聖暉*,512000.0,0.8
3711,日月光投控,1592000.0,0.77
6191,精成科,3088000.0,0.75
3533,嘉澤,252000.0,0.67
5347,世界,2793000.0,0.57
1303,南亞,4519000.0,0.55
3515,華擎,1004000.0,0.52
4958,臻鼎-KY,1738000.0,0.51
2354,鴻準,3809000.0,0.48
3211,順達,555000.0,0.38
1319,東陽,1574000.0,0.31
6515,穎崴,48000.0,0.26
3217,優群,306000.0,0.1
3044,健鼎,143000.0,0.09
6510,精測,2000.0,0.01
2357,華碩,1000.0,0.0
8996,高力,1000.0,0.0
2439,美律,1000.0,0.0
3008,大立光,1000.0,0.0
3045,台灣大,1000.0,0.0
3081,聯亞,1000.0,0.0
2327,國巨*,1000.0,0.0
2884,玉山金,1010.0,0.0
3583,辛耘,1000.0,0.0
