股票代號,股票名稱,股數,權重(%)
2330,台積電,5023000.0,8.95
2383,台光電,2636000.0,7.35
2308,台達電,4369000.0,6.5
3017,奇鋐,2976000.0,6.36
3653,健策,1478000.0,5.76
2345,智邦,3436000.0,5.62
3665,貿聯-KY,2898848.0,5.46
2368,金像電,5931000.0,5.33
6223,旺矽,1404000.0,5.25
3037,欣興,7410000.0,3.66
8046,南電,6057000.0,3.52
5274,信驊,288000.0,3.24
2327,國巨*,10883000.0,2.81
3711,日月光投控,6059000.0,2.14
6515,穎崴,268000.0,2.06
2449,京元電子,7332000.0,2.0
6510,精測,603000.0,2.0
1303,南亞,19643000.0,1.6
6805,富世達,782000.0,1.43
3211,順達,3999000.0,1.42
8210,勤誠,1240000.0,1.11
3189,景碩,2657000.0,0.92
6139,亞翔,1526000.0,0.83
3661,世芯-KY,274000.0,0.75
2454,聯發科,488000.0,0.74
6488,環球晶,1702000.0,0.74
5347,世界,5720000.0,0.67
3443,創意,266000.0,0.62
6274,台燿,925000.0,0.56
2404,漢唐,575000.0,0.48
8358,金居,1895000.0,0.44
1326,台化,9000000.0,0.44
8996,高力,485000.0,0.43
4979,華星光,1037000.0,0.39
6187,萬潤,388000.0,0.35
3264,欣銓,1890000.0,0.31
6191,精成科,3401000.0,0.31
3376,新日興,1427000.0,0.29
2408,南亞科,1307000.0,0.29
6669,緯穎,75000.0,0.25
3324,雙鴻,160000.0,0.15
1319,東陽,1503000.0,0.12
2002,中鋼,4928000.0,0.09
3217,優群,357000.0,0.05
3008,大立光,9000.0,0.02
2357,華碩,7000.0,0.0
1815,富喬,4000.0,0.0
2439,美律,7000.0,0.0
3045,台灣大,7000.0,0.0
2313,華通,6000.0,0.0
3583,辛耘,7000.0,0.0
