股票代號,股票名稱,股數,權重(%)
2330,台積電,4271000.0,8.66
2383,台光電,2427000.0,7.69
2308,台達電,4309000.0,6.87
2368,金像電,5600000.0,6.17
3017,奇鋐,2572000.0,5.68
3653,健策,1297000.0,5.54
6223,旺矽,1366000.0,5.49
2345,智邦,3034000.0,5.29
3037,欣興,7410000.0,4.72
3665,貿聯-KY,2362848.0,4.45
5274,信驊,255000.0,3.37
2327,國巨*,10251000.0,3.09
8046,南電,4656000.0,2.86
2449,京元電子,7062000.0,2.45
6510,精測,590000.0,2.3
3661,世芯-KY,589000.0,2.08
6515,穎崴,248000.0,1.96
3711,日月光投控,4258000.0,1.62
8210,勤誠,1621000.0,1.58
6805,富世達,682000.0,1.48
1303,南亞,15336000.0,1.42
3189,景碩,2657000.0,1.12
6139,亞翔,1704000.0,1.1
6274,台燿,1463000.0,0.94
2454,聯發科,486000.0,0.89
6488,環球晶,1700000.0,0.88
2404,漢唐,573000.0,0.57
8358,金居,1864000.0,0.55
3211,順達,1576000.0,0.52
5347,世界,3848000.0,0.5
1326,台化,8827000.0,0.45
4979,華星光,1036000.0,0.44
1802,台玻,5996000.0,0.4
2408,南亞科,1305000.0,0.37
6191,精成科,3399000.0,0.36
3376,新日興,1425000.0,0.36
8996,高力,315000.0,0.33
3264,欣銓,1789000.0,0.3
6669,緯穎,73000.0,0.3
3533,嘉澤,100000.0,0.22
3324,雙鴻,158000.0,0.19
1319,東陽,1501000.0,0.13
2002,中鋼,4926000.0,0.1
3217,優群,355000.0,0.06
3008,大立光,7000.0,0.02
2059,川湖,4000.0,0.02
2357,華碩,5000.0,0.0
1815,富喬,2000.0,0.0
2439,美律,5000.0,0.0
8299,群聯,1000.0,0.0
3045,台灣大,5000.0,0.0
5536,聖暉*,4000.0,0.0
2313,華通,4000.0,0.0
3583,辛耘,5000.0,0.0
