股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1303,南亞塑膠工業,2416000.0,2.27,1535000.0,881000.0,加碼
1477,已清倉,0.0,,0.0,0.0,持平
1504,已清倉,0.0,,0.0,0.0,持平
1519,已清倉,0.0,,0.0,0.0,持平
1590,已清倉,0.0,,0.0,0.0,持平
2027,已清倉,0.0,,0.0,0.0,持平
2059,川湖科技,91000.0,4.47,91000.0,0.0,持平
2308,台達電子工業,404000.0,3.63,404000.0,0.0,持平
2317,鴻海精密工業,1569000.0,2.26,1569000.0,0.0,持平
2327,國巨,345000.0,1.08,345000.0,0.0,持平
2330,台灣積體電路製造,663000.0,8.93,663000.0,0.0,持平
2344,華邦電子,1153000.0,0.94,1153000.0,0.0,持平
2345,智邦科技,147000.0,1.95,147000.0,0.0,持平
2360,致茂電子,148000.0,1.65,148000.0,0.0,持平
2368,金像電子（股）公司,393000.0,1.95,393000.0,0.0,持平
2376,技嘉科技,694000.0,1.28,694000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,廣達電腦,987000.0,1.66,723000.0,264000.0,加碼
2383,台光電子材料,152000.0,4.3,152000.0,0.0,持平
2408,南亞科技,1039000.0,2.34,1039000.0,0.0,持平
2449,已清倉,0.0,,0.0,0.0,持平
2454,聯發科技,279000.0,6.2,279000.0,0.0,持平
2548,已清倉,0.0,,0.0,0.0,持平
2723,已清倉,0.0,,0.0,0.0,持平
2881,已清倉,0.0,,0.0,0.0,持平
2884,玉山金融控股,4362622.0,0.95,4362622.0,0.0,持平
2891,中國信託金融控股,3711000.0,1.37,3711000.0,0.0,持平
3008,大立光電,36000.0,0.81,36000.0,0.0,持平
3017,奇鋐科技,134000.0,1.94,134000.0,0.0,持平
3026,禾伸堂企業,134000.0,0.35,134000.0,0.0,持平
3036,文曄科技,1147000.0,1.33,1147000.0,0.0,持平
3037,欣興電子,563000.0,2.77,563000.0,0.0,持平
3044,健鼎科技,345000.0,0.73,164000.0,181000.0,加碼
3081,聯亞光電工業,237600.0,2.42,237600.0,0.0,持平
3189,景碩科技,185000.0,0.73,185000.0,0.0,持平
3211,已清倉,0.0,,0.0,0.0,持平
3231,緯創資通,1041000.0,1.1,1041000.0,0.0,持平
3264,欣銓科技,650000.0,0.69,316000.0,334000.0,加碼
3293,鈊象電子,252000.0,1.1,252000.0,0.0,持平
3443,創意電子,59000.0,1.4,59000.0,0.0,持平
3526,已清倉,0.0,,0.0,0.0,持平
3529,力旺電子,65000.0,0.88,65000.0,0.0,持平
3533,嘉澤端子工業,13000.0,0.15,13000.0,0.0,持平
3653,健策精密工業,69000.0,1.48,69000.0,0.0,持平
3661,已清倉,0.0,,0.0,0.0,持平
3665,貿聯控股（BizLink Holding In,32336.0,0.39,32336.0,0.0,持平
3711,日月光投資控股,400000.0,1.39,400000.0,0.0,持平
4749,已清倉,0.0,,0.0,0.0,持平
4915,已清倉,0.0,,0.0,0.0,持平
4958,臻鼎科技控股,335000.0,0.8,335000.0,0.0,持平
5234,已清倉,0.0,,0.0,0.0,持平
5274,信驊科技,18300.0,1.66,16300.0,2000.0,加碼
5434,已清倉,0.0,,0.0,0.0,持平
5439,已清倉,0.0,,0.0,0.0,持平
5904,寶雅國際,312450.0,1.28,312450.0,0.0,持平
6121,已清倉,0.0,,0.0,0.0,持平
6213,聯茂電子,482000.0,0.79,482000.0,0.0,持平
6223,旺矽科技,76000.0,2.51,76000.0,0.0,持平
6274,台燿科技,187000.0,1.3,187000.0,0.0,持平
6442,光紅建聖,38000.0,0.27,38000.0,0.0,持平
6510,已清倉,0.0,,0.0,0.0,持平
6515,穎崴科技,55000.0,1.95,55000.0,0.0,持平
6561,已清倉,0.0,,0.0,0.0,持平
6584,已清倉,0.0,,0.0,0.0,持平
6669,緯穎科技服務,52000.0,1.75,47000.0,5000.0,加碼
6805,富世達,54000.0,0.45,54000.0,0.0,持平
6811,已清倉,0.0,,0.0,0.0,持平
6831,邁科科技,182000.0,0.58,93000.0,89000.0,加碼
7769,鴻勁精密,73000.0,2.67,73000.0,0.0,持平
8046,南亞電路板,203000.0,1.1,203000.0,0.0,持平
8114,已清倉,0.0,,0.0,0.0,持平
8210,勤誠興業,139000.0,0.87,139000.0,0.0,持平
8299,群聯電子,218000.0,2.18,120000.0,98000.0,加碼
8996,高力熱處理工業,181000.0,0.97,181000.0,0.0,持平
