股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1303,南亞塑膠工業,1535000.0,1.74,1212000.0,323000.0,加碼
1477,已清倉,0.0,,0.0,0.0,持平
1504,已清倉,0.0,,0.0,0.0,持平
1519,已清倉,0.0,,0.0,0.0,持平
1590,已清倉,0.0,,0.0,0.0,持平
2027,已清倉,0.0,,0.0,0.0,持平
2059,川湖科技,91000.0,4.48,91000.0,0.0,持平
2308,台達電子工業,378000.0,4.3,414000.0,-36000.0,減碼
2317,鴻海精密工業,1447000.0,2.33,1447000.0,0.0,持平
2327,國巨,345000.0,1.41,345000.0,0.0,持平
2330,台灣積體電路製造,634000.0,9.49,634000.0,0.0,持平
2344,華邦電子,1153000.0,1.14,1153000.0,0.0,持平
2345,智邦科技,147000.0,2.08,147000.0,0.0,持平
2360,致茂電子,143000.0,1.9,143000.0,0.0,持平
2368,金像電子（股）公司,393000.0,2.26,393000.0,0.0,持平
2376,技嘉科技,623000.0,1.41,623000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,廣達電腦,647000.0,1.35,647000.0,0.0,持平
2383,台光電子材料,151000.0,4.57,151000.0,0.0,持平
2408,南亞科技,1008000.0,2.58,889000.0,119000.0,加碼
2449,已清倉,0.0,,0.0,0.0,持平
2454,聯發科技,269000.0,6.43,269000.0,0.0,持平
2548,已清倉,0.0,,0.0,0.0,持平
2723,已清倉,0.0,,0.0,0.0,持平
2881,已清倉,0.0,,0.0,0.0,持平
2884,玉山金融控股,3867622.0,0.89,3867622.0,0.0,持平
2891,中國信託金融控股,3264000.0,1.32,3264000.0,0.0,持平
3008,大立光電,35000.0,0.87,35000.0,0.0,持平
3017,奇鋐科技,131000.0,1.99,131000.0,0.0,持平
3026,禾伸堂企業,134000.0,0.55,134000.0,0.0,持平
3036,文曄科技,1067000.0,1.4,1067000.0,0.0,持平
3037,欣興電子,562000.0,3.0,562000.0,0.0,持平
3044,健鼎科技,164000.0,0.41,164000.0,0.0,持平
3081,聯亞光電工業,237600.0,2.66,237600.0,0.0,持平
3189,景碩科技,184000.0,0.83,184000.0,0.0,持平
3211,已清倉,0.0,,0.0,0.0,持平
3231,緯創資通,871000.0,0.99,871000.0,0.0,持平
3264,欣銓科技,316000.0,0.42,316000.0,0.0,持平
3293,鈊象電子,225000.0,1.02,225000.0,0.0,持平
3443,創意電子,59000.0,1.53,59000.0,0.0,持平
3526,已清倉,0.0,,0.0,0.0,持平
3529,力旺電子,60000.0,0.94,60000.0,0.0,持平
3533,嘉澤端子工業,13000.0,0.16,13000.0,0.0,持平
3653,健策精密工業,64000.0,1.4,100000.0,-36000.0,減碼
3661,已清倉,0.0,,0.0,0.0,持平
3665,貿聯控股（BizLink Holding In,32336.0,0.45,32336.0,0.0,持平
3711,日月光投資控股,400000.0,1.56,400000.0,0.0,持平
4749,已清倉,0.0,,0.0,0.0,持平
4915,已清倉,0.0,,0.0,0.0,持平
4958,臻鼎科技控股,318000.0,0.98,318000.0,0.0,持平
5234,已清倉,0.0,,0.0,0.0,持平
5274,信驊科技,16300.0,1.53,16300.0,0.0,持平
5434,已清倉,0.0,,0.0,0.0,持平
5439,已清倉,0.0,,0.0,0.0,持平
5904,寶雅國際,312450.0,1.3,312450.0,0.0,持平
6121,已清倉,0.0,,0.0,0.0,持平
6213,聯茂電子,460000.0,0.91,324000.0,136000.0,加碼
6223,旺矽科技,76000.0,2.76,76000.0,0.0,持平
6274,台燿科技,187000.0,1.49,164000.0,23000.0,加碼
6442,光紅建聖,37000.0,0.31,37000.0,0.0,持平
6510,已清倉,0.0,,0.0,0.0,持平
6515,穎崴科技,55000.0,2.21,55000.0,0.0,持平
6561,已清倉,0.0,,0.0,0.0,持平
6584,已清倉,0.0,,0.0,0.0,持平
6669,緯穎科技服務,47000.0,1.72,47000.0,0.0,持平
6805,富世達,54000.0,0.49,54000.0,0.0,持平
6811,已清倉,0.0,,0.0,0.0,持平
6831,邁科科技,83000.0,0.36,83000.0,0.0,持平
7769,鴻勁精密,73000.0,2.82,73000.0,0.0,持平
8046,南亞電路板,203000.0,1.44,203000.0,0.0,持平
8114,已清倉,0.0,,0.0,0.0,持平
8210,勤誠興業,132000.0,0.92,132000.0,0.0,持平
8299,群聯電子,120000.0,1.4,120000.0,0.0,持平
8996,高力熱處理工業,181000.0,1.16,181000.0,0.0,持平
