股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1477,聚陽實業,346000.0,1.04,346000.0,0.0,持平
1504,已清倉,0.0,,0.0,0.0,持平
1519,華城電機,118000.0,1.07,118000.0,0.0,持平
1590,亞德客國際集團,85000.0,1.0,85000.0,0.0,持平
2027,大成不銹鋼工業,1720000.0,0.61,1720000.0,0.0,持平
2059,川湖科技,79000.0,2.26,79000.0,0.0,持平
2308,台達電子工業,383000.0,4.16,338000.0,45000.0,加碼
2317,鴻海精密工業,1945000.0,3.96,1827000.0,118000.0,加碼
2327,國巨,186000.0,0.45,186000.0,0.0,持平
2330,台灣積體電路製造,546000.0,9.11,508000.0,38000.0,加碼
2344,華邦電子,2243000.0,2.17,2243000.0,0.0,持平
2345,智邦科技,195000.0,2.07,195000.0,0.0,持平
2360,致茂電子,159000.0,1.46,146000.0,13000.0,加碼
2368,金像電子（股）公司,354000.0,2.54,354000.0,0.0,持平
2376,技嘉科技,313000.0,0.67,313000.0,0.0,持平
2379,瑞昱半導體,229000.0,1.0,202000.0,27000.0,加碼
2382,廣達電腦,938000.0,2.42,845000.0,93000.0,加碼
2383,台光電子材料,123000.0,2.27,117000.0,6000.0,加碼
2408,南亞科技,741000.0,1.93,741000.0,0.0,持平
2449,京元電子,542000.0,1.44,542000.0,0.0,持平
2454,聯發科技,203000.0,3.4,203000.0,0.0,持平
2723,已清倉,0.0,,0.0,0.0,持平
2881,富邦金融控股,1930575.0,1.71,1789575.0,141000.0,加碼
2884,玉山金融控股,5227622.0,1.68,5227622.0,0.0,持平
2891,中國信託金融控股,5114000.0,2.5,4814000.0,300000.0,加碼
3017,奇鋐科技,188000.0,2.9,188000.0,0.0,持平
3036,文曄科技,1012000.0,1.49,1012000.0,0.0,持平
3044,健鼎科技,399000.0,1.49,363000.0,36000.0,加碼
3211,已清倉,0.0,,0.0,0.0,持平
3231,緯創資通,1378000.0,1.66,1378000.0,0.0,持平
3264,欣銓科技,908000.0,1.27,794000.0,114000.0,加碼
3293,鈊象電子,155000.0,1.0,155000.0,0.0,持平
3443,創意電子,47000.0,1.04,47000.0,0.0,持平
3526,凡甲科技,304000.0,0.74,304000.0,0.0,持平
3653,健策精密工業,62000.0,1.76,62000.0,0.0,持平
3661,已清倉,0.0,,0.0,0.0,持平
3665,貿聯控股（BizLink Holding In,177336.0,2.11,177336.0,0.0,持平
4749,新應材,53000.0,0.42,53000.0,0.0,持平
4915,致伸科技,1128000.0,0.82,1128000.0,0.0,持平
5234,達興材料,323000.0,1.07,323000.0,0.0,持平
5434,崇越科技,277000.0,0.85,277000.0,0.0,持平
5439,已清倉,0.0,,0.0,0.0,持平
5904,寶雅國際,170450.0,0.7,170450.0,0.0,持平
6121,已清倉,0.0,,54000.0,-54000.0,全部賣出
6223,旺矽科技,67000.0,1.74,67000.0,0.0,持平
6274,台燿科技,317000.0,1.56,317000.0,0.0,持平
6442,光紅建聖,71000.0,1.18,71000.0,0.0,持平
6510,中華精測科技,24000.0,0.89,24000.0,0.0,持平
6515,穎崴科技,37000.0,1.55,37000.0,0.0,持平
6561,已清倉,0.0,,13000.0,-13000.0,全部賣出
6584,南俊國際,203000.0,0.67,159000.0,44000.0,加碼
6669,緯穎科技服務,72000.0,2.46,72000.0,0.0,持平
6805,富世達,104000.0,1.52,104000.0,0.0,持平
6811,已清倉,0.0,,35000.0,-35000.0,全部賣出
7769,鴻勁精密,81000.0,2.84,76000.0,5000.0,加碼
8114,已清倉,0.0,,72000.0,-72000.0,全部賣出
8210,勤誠興業,248000.0,2.54,248000.0,0.0,持平
8299,群聯電子,84000.0,1.6,84000.0,0.0,持平
8996,高力熱處理工業,154000.0,1.18,154000.0,0.0,持平
