股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1303,南亞塑膠工業,2416000.0,2.32,2416000.0,0.0,持平
1477,已清倉,0.0,,0.0,0.0,持平
1504,已清倉,0.0,,0.0,0.0,持平
1519,已清倉,0.0,,0.0,0.0,持平
1590,已清倉,0.0,,0.0,0.0,持平
2027,已清倉,0.0,,0.0,0.0,持平
2059,川湖科技,91000.0,6.0,91000.0,0.0,持平
2308,台達電子工業,404000.0,3.65,404000.0,0.0,持平
2317,鴻海精密工業,1921000.0,2.35,1569000.0,352000.0,加碼
2327,國巨,514000.0,1.5,345000.0,169000.0,加碼
2330,台灣積體電路製造,663000.0,7.62,663000.0,0.0,持平
2344,華邦電子,1942000.0,1.69,1153000.0,789000.0,加碼
2345,智邦科技,174000.0,1.91,147000.0,27000.0,加碼
2360,致茂電子,148000.0,1.67,148000.0,0.0,持平
2368,金像電子（股）公司,393000.0,1.9,393000.0,0.0,持平
2376,技嘉科技,694000.0,1.19,694000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,廣達電腦,987000.0,1.58,987000.0,0.0,持平
2383,台光電子材料,136000.0,4.14,152000.0,-16000.0,減碼
2408,南亞科技,1096000.0,2.75,1039000.0,57000.0,加碼
2449,已清倉,0.0,,0.0,0.0,持平
2454,聯發科技,254000.0,4.93,279000.0,-25000.0,減碼
2548,已清倉,0.0,,0.0,0.0,持平
2723,已清倉,0.0,,0.0,0.0,持平
2881,已清倉,0.0,,0.0,0.0,持平
2884,玉山金融控股,6340622.0,1.15,4362622.0,1978000.0,加碼
2891,中國信託金融控股,4525000.0,1.42,3711000.0,814000.0,加碼
3008,大立光電,26000.0,0.63,36000.0,-10000.0,減碼
3017,奇鋐科技,134000.0,2.02,134000.0,0.0,持平
3026,禾伸堂企業,134000.0,0.44,134000.0,0.0,持平
3036,文曄科技,1147000.0,1.12,1147000.0,0.0,持平
3037,欣興電子,563000.0,3.02,563000.0,0.0,持平
3044,健鼎科技,345000.0,0.8,345000.0,0.0,持平
3081,聯亞光電工業,228600.0,3.06,237600.0,-9000.0,減碼
3189,景碩科技,185000.0,0.8,185000.0,0.0,持平
3211,已清倉,0.0,,0.0,0.0,持平
3231,緯創資通,1041000.0,0.93,1041000.0,0.0,持平
3264,欣銓科技,650000.0,0.68,650000.0,0.0,持平
3293,鈊象電子,252000.0,0.88,252000.0,0.0,持平
3443,創意電子,59000.0,1.65,59000.0,0.0,持平
3526,已清倉,0.0,,0.0,0.0,持平
3529,力旺電子,44000.0,0.5,65000.0,-21000.0,減碼
3533,嘉澤端子工業,35000.0,0.29,13000.0,22000.0,加碼
3653,健策精密工業,69000.0,1.77,69000.0,0.0,持平
3661,已清倉,0.0,,0.0,0.0,持平
3665,貿聯控股（BizLink Holding In,32336.0,0.33,32336.0,0.0,持平
3711,日月光投資控股,526000.0,1.55,400000.0,126000.0,加碼
4749,已清倉,0.0,,0.0,0.0,持平
4915,已清倉,0.0,,0.0,0.0,持平
4958,臻鼎科技控股,461000.0,1.11,335000.0,126000.0,加碼
5234,已清倉,0.0,,0.0,0.0,持平
5274,信驊科技,18300.0,1.49,18300.0,0.0,持平
5434,已清倉,0.0,,0.0,0.0,持平
5439,已清倉,0.0,,0.0,0.0,持平
5904,寶雅國際,3124500.0,1.15,3124500.0,0.0,持平
6121,已清倉,0.0,,0.0,0.0,持平
6213,聯茂電子,482000.0,1.11,482000.0,0.0,持平
6223,旺矽科技,72000.0,2.0,76000.0,-4000.0,減碼
6274,台燿科技,187000.0,1.43,187000.0,0.0,持平
6442,光紅建聖,38000.0,0.3,38000.0,0.0,持平
6510,已清倉,0.0,,0.0,0.0,持平
6515,穎崴科技,55000.0,1.74,55000.0,0.0,持平
6561,已清倉,0.0,,0.0,0.0,持平
6584,已清倉,0.0,,0.0,0.0,持平
6669,緯穎科技服務,52000.0,1.65,52000.0,0.0,持平
6805,富世達,54000.0,0.5,54000.0,0.0,持平
6811,已清倉,0.0,,0.0,0.0,持平
6831,邁科科技,182000.0,0.6,182000.0,0.0,持平
7769,鴻勁精密,73000.0,2.36,73000.0,0.0,持平
8046,南亞電路板,203000.0,1.26,203000.0,0.0,持平
8114,已清倉,0.0,,0.0,0.0,持平
8210,勤誠興業,193000.0,0.93,139000.0,54000.0,加碼
8299,群聯電子,197000.0,1.97,218000.0,-21000.0,減碼
8996,高力熱處理工業,181000.0,1.05,181000.0,0.0,持平
