股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,9.586,1650000.0,0.0,➖ 持平
6669,緯穎,6.7545,417000.0,0.0,➖ 持平
5536,聖暉*,6.3368,2278000.0,0.0,➖ 持平
3017,奇鋐,6.1331,1286000.0,0.0,➖ 持平
2360,致茂,4.2437,1327000.0,0.0,➖ 持平
8299,群聯,4.0087,690000.0,0.0,➖ 持平
2449,京元電子,3.6539,3953000.0,0.0,➖ 持平
3264,欣銓,3.0103,6834000.0,0.0,➖ 持平
2345,智邦,2.98,713000.0,0.0,➖ 持平
6139,亞翔,2.8686,1390000.0,0.0,➖ 持平
6805,富世達,2.8118,577000.0,0.0,➖ 持平
2368,金像電,2.5291,1134000.0,0.0,➖ 持平
6257,矽格,2.5271,6254000.0,0.0,➖ 持平
2383,台光電,2.5263,461000.0,0.0,➖ 持平
2441,超豐,2.4778,8072000.0,0.0,➖ 持平
2308,台達電,2.3971,671000.0,0.0,➖ 持平
2451,創見,2.37,2871000.0,0.0,➖ 持平
3036,文曄,2.3083,4512000.0,0.0,➖ 持平
3231,緯創,2.1605,3930000.0,0.0,➖ 持平
3665,貿聯-KY,2.1384,431136.0,0.0,➖ 持平
5439,高技,2.1174,1938000.0,0.0,➖ 持平
2059,川湖,1.8854,167000.0,0.0,➖ 持平
2428,興勤,1.8687,3044000.0,0.0,➖ 持平
2421,建準,1.7847,3288000.0,0.0,➖ 持平
2317,鴻海,1.4749,1783000.0,0.0,➖ 持平
2472,立隆電,1.4663,3826000.0,0.0,➖ 持平
3491,昇達科,1.4533,547000.0,0.0,➖ 持平
6274,台燿,1.4402,893000.0,0.0,➖ 持平
2316,楠梓電,1.3975,4141000.0,0.0,➖ 持平
3008,大立光,1.2824,145000.0,0.0,➖ 持平
2404,漢唐,1.2625,364000.0,0.0,➖ 持平
7769,鴻勁,1.1054,96000.0,0.0,➖ 持平
1785,光洋科,0.9597,4290000.0,0.0,➖ 持平
4958,臻鼎-KY,0.7386,1434000.0,0.0,➖ 持平
8358,金居,0.7205,781000.0,0.0,➖ 持平
5289,宜鼎,0.627,276000.0,0.0,➖ 持平
3711,日月光投控,0.5227,548000.0,0.0,➖ 持平
2454,聯發科,0.3979,77000.0,0.0,➖ 持平
3324,雙鴻,0.3561,105000.0,0.0,➖ 持平
8210,勤誠,0.3415,101000.0,0.0,➖ 持平
6177,達麗,0.3272,1763350.0,0.0,➖ 持平
2327,國巨*,0.3264,372000.0,0.0,➖ 持平
2481,強茂,0.2884,1028000.0,0.0,➖ 持平
9938,百和,0.263,1461000.0,0.0,➖ 持平
8464,億豐,0.1863,144000.0,0.0,➖ 持平
6446,藥華藥,0.1768,100583.0,0.0,➖ 持平
6472,保瑞,0.1716,100000.0,0.0,➖ 持平
2885,元大金,0.1558,1117420.0,0.0,➖ 持平
8996,高力,0.1536,78000.0,0.0,➖ 持平
1319,東陽,0.1184,360000.0,0.0,➖ 持平
4441,振大環球,0.049,60000.0,0.0,➖ 持平
2548,華固,0.0117,29600.0,0.0,➖ 持平
3443,創意,0.0086,1000.0,-49000.0,🔻 減少
3529,力旺,0.0061,1000.0,0.0,➖ 持平
7722,LINEPAY,0.0019,1000.0,0.0,➖ 持平
1519,華城,0.0015,600.0,0.0,➖ 持平
3706,神達,0.0004,1400.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
