股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,10.0601,1562000.0,0.0,➖ 持平
5536,聖暉*,6.1999,2410000.0,0.0,➖ 持平
6669,緯穎,5.1667,388000.0,0.0,➖ 持平
8299,群聯,5.0197,690000.0,0.0,➖ 持平
3264,欣銓,3.91,6531000.0,0.0,➖ 持平
7769,鴻勁,3.3352,263000.0,0.0,➖ 持平
6139,亞翔,3.2077,1519000.0,0.0,➖ 持平
2345,智邦,3.0657,713000.0,0.0,➖ 持平
2441,超豐,2.9792,7638000.0,0.0,➖ 持平
2360,致茂,2.9599,792000.0,-300000.0,🔻 減少
6257,矽格,2.9497,5891000.0,0.0,➖ 持平
2308,台達電,2.6036,635000.0,0.0,➖ 持平
2383,台光電,2.5256,431000.0,0.0,➖ 持平
2451,創見,2.4692,2744000.0,0.0,➖ 持平
3017,奇鋐,2.4246,516000.0,-400000.0,🔻 減少
3036,文曄,2.246,4211000.0,0.0,➖ 持平
2059,川湖,2.0603,156000.0,0.0,➖ 持平
3665,貿聯-KY,1.9552,402136.0,0.0,➖ 持平
5439,高技,1.9549,1808000.0,0.0,➖ 持平
2428,興勤,1.8206,2851000.0,0.0,➖ 持平
3491,昇達科,1.812,547000.0,0.0,➖ 持平
2449,京元電子,1.6982,1705000.0,0.0,➖ 持平
2421,建準,1.6387,2991000.0,0.0,➖ 持平
4958,臻鼎-KY,1.5721,2634000.0,0.0,➖ 持平
3008,大立光,1.4989,170000.0,0.0,➖ 持平
6274,台燿,1.4925,866000.0,0.0,➖ 持平
2404,漢唐,1.4264,364000.0,0.0,➖ 持平
2316,楠梓電,1.3872,3862000.0,0.0,➖ 持平
6805,富世達,1.3474,289000.0,0.0,➖ 持平
2472,立隆電,1.2953,3000000.0,0.0,➖ 持平
1785,光洋科,0.9677,4207000.0,0.0,➖ 持平
8358,金居,0.8019,781000.0,0.0,➖ 持平
5289,宜鼎,0.7459,267000.0,0.0,➖ 持平
2454,聯發科,0.4687,87000.0,10000.0,🔺 增加
6488,環球晶,0.4553,250000.0,250000.0,🔥 新進
5425,台半,0.4469,1770000.0,0.0,➖ 持平
2327,國巨*,0.3907,372000.0,0.0,➖ 持平
3711,日月光投控,0.3662,341000.0,0.0,➖ 持平
2481,強茂,0.364,1028000.0,0.0,➖ 持平
2368,金像電,0.3451,151000.0,-920000.0,🔻 減少
3324,雙鴻,0.3367,100000.0,0.0,➖ 持平
8210,勤誠,0.3102,95000.0,0.0,➖ 持平
3231,緯創,0.2995,607000.0,0.0,➖ 持平
9938,百和,0.282,1461000.0,0.0,➖ 持平
8464,億豐,0.2236,144000.0,0.0,➖ 持平
6177,達麗,0.2216,1200350.0,0.0,➖ 持平
6446,藥華藥,0.2124,100583.0,0.0,➖ 持平
8996,高力,0.2057,78000.0,0.0,➖ 持平
6472,保瑞,0.1894,100000.0,0.0,➖ 持平
5274,信驊,0.1879,6000.0,0.0,➖ 持平
2885,元大金,0.169,1117420.0,0.0,➖ 持平
1319,東陽,0.141,360000.0,0.0,➖ 持平
8046,南電,0.1288,104000.0,0.0,➖ 持平
4441,振大環球,0.0595,60000.0,0.0,➖ 持平
6768,志強-KY,0.016,41000.0,0.0,➖ 持平
2548,華固,0.0114,29600.0,0.0,➖ 持平
3443,創意,0.0097,1000.0,0.0,➖ 持平
3529,力旺,0.0058,1000.0,0.0,➖ 持平
1519,華城,0.0021,600.0,0.0,➖ 持平
7722,LINEPAY,0.0017,1000.0,0.0,➖ 持平
3706,神達,0.0004,1400.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
2317,鴻海,,0.0,-1783000.0,👋 賣出
