股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,9.4863,1475000.0,-80000.0,🔻 減少
8299,群聯,6.4343,840000.0,0.0,➖ 持平
5536,聖暉*,5.7035,2410000.0,0.0,➖ 持平
6669,緯穎,5.1469,385000.0,0.0,➖ 持平
3264,欣銓,3.821,6508000.0,0.0,➖ 持平
7769,鴻勁,3.5872,263000.0,0.0,➖ 持平
6139,亞翔,2.9773,1512000.0,0.0,➖ 持平
2345,智邦,2.9754,713000.0,0.0,➖ 持平
2360,致茂,2.9393,786000.0,0.0,➖ 持平
2308,台達電,2.8543,632000.0,0.0,➖ 持平
6257,矽格,2.8381,5862000.0,0.0,➖ 持平
2441,超豐,2.8291,7602000.0,0.0,➖ 持平
2383,台光電,2.8145,428000.0,0.0,➖ 持平
6223,旺矽,2.7175,275000.0,0.0,➖ 持平
3017,奇鋐,2.6115,509000.0,0.0,➖ 持平
3036,文曄,2.3815,4185000.0,0.0,➖ 持平
3491,昇達科,2.2135,547000.0,0.0,➖ 持平
6274,台燿,2.0988,1096000.0,0.0,➖ 持平
3665,貿聯-KY,2.0478,399136.0,0.0,➖ 持平
5439,高技,2.0051,1796000.0,0.0,➖ 持平
2059,川湖,1.9545,155000.0,0.0,➖ 持平
2449,京元電子,1.8297,1688000.0,0.0,➖ 持平
2428,興勤,1.7919,2834000.0,0.0,➖ 持平
2421,建準,1.6176,2965000.0,0.0,➖ 持平
4958,臻鼎-KY,1.5703,2634000.0,0.0,➖ 持平
2454,聯發科,1.5327,239000.0,0.0,➖ 持平
3008,大立光,1.4956,170000.0,0.0,➖ 持平
6805,富世達,1.4827,289000.0,0.0,➖ 持平
2316,楠梓電,1.3655,3837000.0,0.0,➖ 持平
2404,漢唐,1.2362,364000.0,0.0,➖ 持平
2451,創見,1.1912,1368000.0,0.0,➖ 持平
1785,光洋科,0.9924,4200000.0,0.0,➖ 持平
2472,立隆電,0.8176,1926000.0,0.0,➖ 持平
8358,金居,0.7985,781000.0,0.0,➖ 持平
5289,宜鼎,0.7333,266000.0,0.0,➖ 持平
6488,環球晶,0.4615,250000.0,0.0,➖ 持平
2606,裕民,0.4545,2000000.0,0.0,➖ 持平
5425,台半,0.4304,1770000.0,0.0,➖ 持平
2327,國巨*,0.3954,371000.0,0.0,➖ 持平
2368,金像電,0.3594,145000.0,0.0,➖ 持平
3711,日月光投控,0.3577,323000.0,0.0,➖ 持平
3324,雙鴻,0.3345,100000.0,0.0,➖ 持平
2481,強茂,0.3316,1028000.0,0.0,➖ 持平
8210,勤誠,0.3312,95000.0,0.0,➖ 持平
3231,緯創,0.2896,596000.0,0.0,➖ 持平
3376,新日興,0.2894,360000.0,0.0,➖ 持平
9938,百和,0.2702,1461000.0,0.0,➖ 持平
6446,藥華藥,0.2623,100583.0,0.0,➖ 持平
8464,億豐,0.2208,144000.0,0.0,➖ 持平
6472,保瑞,0.2106,100000.0,0.0,➖ 持平
6177,達麗,0.2079,1200350.0,0.0,➖ 持平
8996,高力,0.2034,78000.0,0.0,➖ 持平
5274,信驊,0.1899,6000.0,0.0,➖ 持平
2885,元大金,0.1707,1117420.0,0.0,➖ 持平
1319,東陽,0.1495,360000.0,0.0,➖ 持平
3529,力旺,0.1491,23000.0,22000.0,🔺 增加
8046,南電,0.1484,104000.0,0.0,➖ 持平
4441,振大環球,0.0573,60000.0,0.0,➖ 持平
6768,志強-KY,0.0155,41000.0,0.0,➖ 持平
2548,華固,0.0114,29600.0,0.0,➖ 持平
3443,創意,0.0093,1000.0,0.0,➖ 持平
1519,華城,0.0022,600.0,0.0,➖ 持平
7722,LINEPAY,0.0017,1000.0,0.0,➖ 持平
3706,神達,0.0004,1400.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
2317,鴻海,,0.0,0.0,➖ 持平
