股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,9.6049,1571000.0,0.0,➖ 持平
5536,聖暉*,6.6176,2278000.0,0.0,➖ 持平
6669,緯穎,5.5802,391000.0,0.0,➖ 持平
3017,奇鋐,4.6179,925000.0,0.0,➖ 持平
8299,群聯,4.4806,690000.0,0.0,➖ 持平
2360,致茂,4.4103,1262000.0,0.0,➖ 持平
3264,欣銓,3.3229,6561000.0,0.0,➖ 持平
2345,智邦,3.1984,713000.0,0.0,➖ 持平
6257,矽格,2.8937,5925000.0,0.0,➖ 持平
6139,亞翔,2.8916,1319000.0,0.0,➖ 持平
2441,超豐,2.6731,7681000.0,0.0,➖ 持平
2368,金像電,2.6051,1078000.0,0.0,➖ 持平
2383,台光電,2.465,434000.0,0.0,➖ 持平
2308,台達電,2.4157,639000.0,0.0,➖ 持平
2451,創見,2.3738,2757000.0,0.0,➖ 持平
7769,鴻勁,2.3566,188000.0,92000.0,🔺 增加
3036,文曄,2.3331,4243000.0,0.0,➖ 持平
3665,貿聯-KY,2.1545,405136.0,0.0,➖ 持平
5439,高技,2.0532,1822000.0,0.0,➖ 持平
2059,川湖,1.9311,157000.0,0.0,➖ 持平
2428,興勤,1.8435,2871000.0,0.0,➖ 持平
3491,昇達科,1.7612,547000.0,0.0,➖ 持平
2421,建準,1.6732,3023000.0,0.0,➖ 持平
2449,京元電子,1.6703,1726000.0,-2050000.0,🔻 減少
2472,立隆電,1.5837,3618000.0,0.0,➖ 持平
6274,台燿,1.5156,871000.0,0.0,➖ 持平
2404,漢唐,1.5143,364000.0,0.0,➖ 持平
2317,鴻海,1.5061,1783000.0,0.0,➖ 持平
3008,大立光,1.479,170000.0,0.0,➖ 持平
2316,楠梓電,1.4146,3891000.0,0.0,➖ 持平
6805,富世達,1.3382,289000.0,0.0,➖ 持平
4958,臻鼎-KY,1.2931,2134000.0,0.0,➖ 持平
1785,光洋科,0.9791,4216000.0,0.0,➖ 持平
8358,金居,0.7572,781000.0,0.0,➖ 持平
5289,宜鼎,0.6243,268000.0,0.0,➖ 持平
2454,聯發科,0.415,77000.0,0.0,➖ 持平
5425,台半,0.4149,1770000.0,0.0,➖ 持平
3711,日月光投控,0.3909,362000.0,0.0,➖ 持平
2327,國巨*,0.368,372000.0,0.0,➖ 持平
3324,雙鴻,0.354,101000.0,0.0,➖ 持平
2481,強茂,0.325,1028000.0,0.0,➖ 持平
8210,勤誠,0.324,96000.0,0.0,➖ 持平
3231,緯創,0.3213,619000.0,0.0,➖ 持平
9938,百和,0.2801,1461000.0,0.0,➖ 持平
6177,達麗,0.2284,1200350.0,0.0,➖ 持平
8464,億豐,0.2203,144000.0,0.0,➖ 持平
8996,高力,0.1997,78000.0,0.0,➖ 持平
6446,藥華藥,0.1943,100583.0,0.0,➖ 持平
6472,保瑞,0.1902,100000.0,0.0,➖ 持平
5274,信驊,0.19,6000.0,1000.0,🔺 增加
2885,元大金,0.1691,1117420.0,0.0,➖ 持平
1319,東陽,0.1367,360000.0,0.0,➖ 持平
4441,振大環球,0.0584,60000.0,0.0,➖ 持平
2548,華固,0.012,29600.0,0.0,➖ 持平
3443,創意,0.009,1000.0,0.0,➖ 持平
3529,力旺,0.006,1000.0,0.0,➖ 持平
1519,華城,0.0019,600.0,0.0,➖ 持平
7722,LINEPAY,0.0018,1000.0,0.0,➖ 持平
3706,神達,0.0004,1400.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
