股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,9.7583,1650000.0,0.0,➖ 持平
6669,緯穎,6.8058,417000.0,0.0,➖ 持平
5536,聖暉*,6.2844,2278000.0,0.0,➖ 持平
3017,奇鋐,4.7559,1000000.0,-286000.0,🔻 減少
2360,致茂,4.3083,1327000.0,0.0,➖ 持平
8299,群聯,4.1171,690000.0,0.0,➖ 持平
2449,京元電子,3.649,3953000.0,0.0,➖ 持平
2345,智邦,3.1657,713000.0,0.0,➖ 持平
3264,欣銓,2.9023,6834000.0,0.0,➖ 持平
6139,亞翔,2.8784,1390000.0,0.0,➖ 持平
6805,富世達,2.7644,577000.0,0.0,➖ 持平
2451,創見,2.5948,2871000.0,0.0,➖ 持平
6257,矽格,2.5243,6254000.0,0.0,➖ 持平
2368,金像電,2.5154,1134000.0,0.0,➖ 持平
2383,台光電,2.4999,461000.0,0.0,➖ 持平
2441,超豐,2.4818,8072000.0,0.0,➖ 持平
2308,台達電,2.3786,671000.0,0.0,➖ 持平
3036,文曄,2.3042,4512000.0,0.0,➖ 持平
3665,貿聯-KY,2.1336,431136.0,0.0,➖ 持平
5439,高技,2.1188,1938000.0,0.0,➖ 持平
3231,緯創,2.0828,3930000.0,0.0,➖ 持平
2059,川湖,1.8493,167000.0,0.0,➖ 持平
2428,興勤,1.8269,3044000.0,0.0,➖ 持平
2421,建準,1.7772,3288000.0,0.0,➖ 持平
3491,昇達科,1.4802,547000.0,0.0,➖ 持平
6274,台燿,1.4637,893000.0,0.0,➖ 持平
2317,鴻海,1.4362,1783000.0,0.0,➖ 持平
2472,立隆電,1.4301,3826000.0,0.0,➖ 持平
2316,楠梓電,1.3953,4141000.0,0.0,➖ 持平
2404,漢唐,1.2903,364000.0,0.0,➖ 持平
3008,大立光,1.2596,145000.0,0.0,➖ 持平
7769,鴻勁,1.0546,96000.0,0.0,➖ 持平
1785,光洋科,0.932,4290000.0,0.0,➖ 持平
4958,臻鼎-KY,0.7197,1434000.0,0.0,➖ 持平
8358,金居,0.699,781000.0,0.0,➖ 持平
5289,宜鼎,0.6248,276000.0,0.0,➖ 持平
3711,日月光投控,0.526,548000.0,0.0,➖ 持平
2454,聯發科,0.3905,77000.0,0.0,➖ 持平
3324,雙鴻,0.3482,105000.0,0.0,➖ 持平
6177,達麗,0.3441,1763350.0,0.0,➖ 持平
8210,勤誠,0.3264,101000.0,0.0,➖ 持平
2327,國巨*,0.31,372000.0,0.0,➖ 持平
2481,強茂,0.2868,1028000.0,0.0,➖ 持平
9938,百和,0.2671,1461000.0,0.0,➖ 持平
8464,億豐,0.1915,144000.0,0.0,➖ 持平
6472,保瑞,0.1902,100000.0,0.0,➖ 持平
6446,藥華藥,0.1828,100583.0,0.0,➖ 持平
2885,元大金,0.1611,1117420.0,0.0,➖ 持平
8996,高力,0.1582,78000.0,0.0,➖ 持平
1319,東陽,0.1202,360000.0,0.0,➖ 持平
4441,振大環球,0.0512,60000.0,0.0,➖ 持平
2548,華固,0.0118,29600.0,0.0,➖ 持平
3443,創意,0.0085,1000.0,0.0,➖ 持平
3529,力旺,0.0058,1000.0,0.0,➖ 持平
7722,LINEPAY,0.0019,1000.0,0.0,➖ 持平
1519,華城,0.0015,600.0,0.0,➖ 持平
3706,神達,0.0004,1400.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
