股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,8.942,1707000.0,0.0,➖ 持平
5536,聖暉*,6.7191,2278000.0,0.0,➖ 持平
6669,緯穎,6.5755,433000.0,0.0,➖ 持平
3017,奇鋐,6.54,1332000.0,0.0,➖ 持平
2345,智邦,4.7554,1123000.0,0.0,➖ 持平
2360,致茂,3.7526,1378000.0,0.0,➖ 持平
2449,京元電子,3.2202,4084000.0,0.0,➖ 持平
6139,亞翔,3.1317,1437000.0,0.0,➖ 持平
6805,富世達,3.1173,577000.0,0.0,➖ 持平
2383,台光電,2.6086,478000.0,0.0,➖ 持平
2368,金像電,2.537,1170000.0,0.0,➖ 持平
3036,文曄,2.5108,4695000.0,0.0,➖ 持平
2441,超豐,2.5065,8343000.0,0.0,➖ 持平
3665,貿聯-KY,2.3504,447136.0,0.0,➖ 持平
5439,高技,2.3198,2011000.0,0.0,➖ 持平
3264,欣銓,2.3066,7052000.0,0.0,➖ 持平
6257,矽格,2.2862,6490000.0,0.0,➖ 持平
2308,台達電,2.2859,695000.0,0.0,➖ 持平
2059,川湖,2.2672,173000.0,0.0,➖ 持平
3231,緯創,2.0276,3996000.0,0.0,➖ 持平
2428,興勤,1.9764,3157000.0,0.0,➖ 持平
2421,建準,1.9245,3457000.0,0.0,➖ 持平
2451,創見,1.84,2965000.0,0.0,➖ 持平
8299,群聯,1.6784,440000.0,0.0,➖ 持平
2316,楠梓電,1.5943,4303000.0,0.0,➖ 持平
2472,立隆電,1.4568,3971000.0,0.0,➖ 持平
2317,鴻海,1.4189,1783000.0,0.0,➖ 持平
6274,台燿,1.3616,921000.0,0.0,➖ 持平
2404,漢唐,1.2556,364000.0,0.0,➖ 持平
3491,昇達科,1.226,547000.0,0.0,➖ 持平
3706,神達,0.8784,3000400.0,0.0,➖ 持平
3443,創意,0.73,99000.0,0.0,➖ 持平
4958,臻鼎-KY,0.7197,1434000.0,0.0,➖ 持平
8358,金居,0.7042,781000.0,0.0,➖ 持平
3711,日月光投控,0.5768,690000.0,0.0,➖ 持平
1785,光洋科,0.569,2543000.0,0.0,➖ 持平
6177,達麗,0.5208,2994350.0,0.0,➖ 持平
5289,宜鼎,0.4939,281000.0,0.0,➖ 持平
2481,強茂,0.4777,1636000.0,0.0,➖ 持平
3324,雙鴻,0.3525,109000.0,0.0,➖ 持平
8210,勤誠,0.3304,105000.0,0.0,➖ 持平
2327,國巨*,0.3069,377000.0,0.0,➖ 持平
9938,百和,0.2773,1461000.0,0.0,➖ 持平
8996,高力,0.2563,146000.0,0.0,➖ 持平
6446,藥華藥,0.2473,132583.0,0.0,➖ 持平
8464,億豐,0.1947,144000.0,0.0,➖ 持平
6472,保瑞,0.1819,100000.0,0.0,➖ 持平
2885,元大金,0.1582,1117420.0,0.0,➖ 持平
3529,力旺,0.0955,15000.0,0.0,➖ 持平
4441,振大環球,0.053,60000.0,0.0,➖ 持平
2548,華固,0.0112,29600.0,0.0,➖ 持平
7722,LINEPAY,0.002,1000.0,0.0,➖ 持平
1519,華城,0.0017,600.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
