股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,9.4195,1445000.0,0.0,➖ 持平
8299,群聯,7.3421,840000.0,0.0,➖ 持平
5536,聖暉*,5.5759,2410000.0,0.0,➖ 持平
6669,緯穎,5.0547,385000.0,0.0,➖ 持平
6139,亞翔,4.2487,2012000.0,0.0,➖ 持平
3264,欣銓,3.8121,6508000.0,0.0,➖ 持平
7769,鴻勁,3.622,263000.0,0.0,➖ 持平
2345,智邦,2.9196,713000.0,0.0,➖ 持平
2308,台達電,2.8316,632000.0,0.0,➖ 持平
2360,致茂,2.8288,786000.0,0.0,➖ 持平
6257,矽格,2.7986,5862000.0,0.0,➖ 持平
2383,台光電,2.7428,428000.0,0.0,➖ 持平
3017,奇鋐,2.7292,509000.0,0.0,➖ 持平
6223,旺矽,2.54,275000.0,0.0,➖ 持平
2441,超豐,2.4959,7602000.0,0.0,➖ 持平
2449,京元電子,2.4872,2288000.0,0.0,➖ 持平
3036,文曄,2.3976,4185000.0,0.0,➖ 持平
3491,昇達科,2.1997,547000.0,0.0,➖ 持平
2454,聯發科,2.0619,319000.0,0.0,➖ 持平
6274,台燿,2.0246,1096000.0,0.0,➖ 持平
5439,高技,1.9655,1796000.0,0.0,➖ 持平
3665,貿聯-KY,1.9055,399136.0,0.0,➖ 持平
4958,臻鼎-KY,1.8911,2634000.0,0.0,➖ 持平
2059,川湖,1.7874,155000.0,0.0,➖ 持平
2428,興勤,1.7381,2834000.0,0.0,➖ 持平
2421,建準,1.5571,2965000.0,0.0,➖ 持平
6805,富世達,1.5124,289000.0,0.0,➖ 持平
3008,大立光,1.5046,170000.0,0.0,➖ 持平
2316,楠梓電,1.3823,3837000.0,0.0,➖ 持平
2404,漢唐,1.2138,364000.0,0.0,➖ 持平
1785,光洋科,0.9856,4200000.0,0.0,➖ 持平
2606,裕民,0.9594,4200000.0,0.0,➖ 持平
5289,宜鼎,0.7756,266000.0,0.0,➖ 持平
2472,立隆電,0.7639,1926000.0,0.0,➖ 持平
8358,金居,0.7514,781000.0,0.0,➖ 持平
5425,台半,0.4134,1770000.0,0.0,➖ 持平
2327,國巨*,0.378,371000.0,0.0,➖ 持平
2368,金像電,0.3732,145000.0,0.0,➖ 持平
2451,創見,0.3601,368000.0,0.0,➖ 持平
3711,日月光投控,0.3523,323000.0,0.0,➖ 持平
2481,強茂,0.3412,1028000.0,0.0,➖ 持平
3324,雙鴻,0.3341,100000.0,0.0,➖ 持平
8210,勤誠,0.3157,95000.0,0.0,➖ 持平
3231,緯創,0.2856,596000.0,0.0,➖ 持平
6446,藥華藥,0.2844,100583.0,0.0,➖ 持平
3376,新日興,0.2776,360000.0,0.0,➖ 持平
9938,百和,0.2682,1461000.0,0.0,➖ 持平
8464,億豐,0.2258,144000.0,0.0,➖ 持平
6472,保瑞,0.2214,100000.0,0.0,➖ 持平
8996,高力,0.2139,78000.0,0.0,➖ 持平
6177,達麗,0.2071,1200350.0,0.0,➖ 持平
5274,信驊,0.1956,6000.0,0.0,➖ 持平
2885,元大金,0.1766,1117420.0,0.0,➖ 持平
3529,力旺,0.1545,23000.0,0.0,➖ 持平
8046,南電,0.1483,104000.0,0.0,➖ 持平
1319,東陽,0.1447,360000.0,0.0,➖ 持平
4441,振大環球,0.0562,60000.0,0.0,➖ 持平
6768,志強-KY,0.0152,41000.0,0.0,➖ 持平
2548,華固,0.0115,29600.0,0.0,➖ 持平
3443,創意,0.0096,1000.0,0.0,➖ 持平
1519,華城,0.0021,600.0,0.0,➖ 持平
7722,LINEPAY,0.0016,1000.0,0.0,➖ 持平
3706,神達,0.0004,1400.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
2317,鴻海,,0.0,0.0,➖ 持平
6488,環球晶,,0.0,0.0,➖ 持平
