股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,8.6229,1452000.0,0.0,➖ 持平
6669,緯穎,6.0522,467000.0,0.0,➖ 持平
5536,聖暉*,5.8593,2710000.0,0.0,➖ 持平
2360,致茂,4.2239,867000.0,0.0,➖ 持平
2383,台光電,3.988,463000.0,0.0,➖ 持平
8299,群聯,3.9777,694000.0,0.0,➖ 持平
6139,亞翔,3.5823,2147000.0,0.0,➖ 持平
3036,文曄,3.4142,4553000.0,0.0,➖ 持平
3264,欣銓,3.409,7090000.0,0.0,➖ 持平
7769,鴻勁,3.3079,263000.0,0.0,➖ 持平
2345,智邦,3.2962,729000.0,0.0,➖ 持平
3017,奇鋐,3.2365,545000.0,0.0,➖ 持平
6223,旺矽,3.1651,280000.0,0.0,➖ 持平
2308,台達電,3.0871,700000.0,0.0,➖ 持平
6257,矽格,2.6805,6426000.0,0.0,➖ 持平
3665,貿聯-KY,2.522,498136.0,0.0,➖ 持平
2454,聯發科,2.4591,449000.0,0.0,➖ 持平
2449,京元電子,2.374,2523000.0,0.0,➖ 持平
3491,昇達科,2.2817,547000.0,0.0,➖ 持平
2441,超豐,2.2448,8294000.0,0.0,➖ 持平
3324,雙鴻,1.851,551000.0,0.0,➖ 持平
5439,高技,1.7075,1950000.0,0.0,➖ 持平
6805,富世達,1.6485,295000.0,0.0,➖ 持平
8210,勤誠,1.6283,572000.0,0.0,➖ 持平
4958,臻鼎-KY,1.6152,2691000.0,0.0,➖ 持平
2428,興勤,1.5753,3092000.0,0.0,➖ 持平
2421,建準,1.5441,3355925.0,0.0,➖ 持平
3008,大立光,1.2694,170000.0,0.0,➖ 持平
2316,楠梓電,1.2171,4182000.0,0.0,➖ 持平
1785,光洋科,1.217,4661000.0,0.0,➖ 持平
2404,漢唐,1.1996,373000.0,0.0,➖ 持平
8996,高力,1.082,378000.0,0.0,➖ 持平
5289,宜鼎,0.9372,290000.0,0.0,➖ 持平
2059,川湖,0.5786,54000.0,0.0,➖ 持平
2368,金像電,0.4674,157000.0,0.0,➖ 持平
2472,立隆電,0.4264,1223000.0,0.0,➖ 持平
2606,裕民,0.4224,2264000.0,0.0,➖ 持平
3711,日月光投控,0.3849,354000.0,0.0,➖ 持平
2451,創見,0.3486,464000.0,0.0,➖ 持平
2327,國巨*,0.336,409000.0,0.0,➖ 持平
2481,強茂,0.3171,1028000.0,0.0,➖ 持平
6274,台燿,0.2946,186000.0,0.0,➖ 持平
3376,新日興,0.2258,360000.0,0.0,➖ 持平
6446,藥華藥,0.2104,100583.0,0.0,➖ 持平
5274,信驊,0.2005,6000.0,0.0,➖ 持平
3529,力旺,0.1816,23000.0,0.0,➖ 持平
8464,億豐,0.1769,144000.0,0.0,➖ 持平
6177,達麗,0.1754,1200350.0,0.0,➖ 持平
8046,南電,0.1705,104000.0,0.0,➖ 持平
9938,百和,0.155,1000000.0,0.0,➖ 持平
2885,元大金,0.154,1117420.0,0.0,➖ 持平
1319,東陽,0.0983,360000.0,0.0,➖ 持平
5425,台半,0.0523,274000.0,0.0,➖ 持平
4441,振大環球,0.0389,60000.0,0.0,➖ 持平
6510,精測,0.0122,1000.0,0.0,➖ 持平
6768,志強-KY,0.0121,41000.0,0.0,➖ 持平
2548,華固,0.0109,29600.0,0.0,➖ 持平
3443,創意,0.0072,1000.0,0.0,➖ 持平
1519,華城,0.0017,600.0,0.0,➖ 持平
8358,金居,0.0007,1000.0,0.0,➖ 持平
3706,神達,0.0003,1400.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
2317,鴻海,,0.0,0.0,➖ 持平
3231,緯創,,0.0,0.0,➖ 持平
6472,保瑞,,0.0,0.0,➖ 持平
6488,環球晶,,0.0,0.0,➖ 持平
7722,LINEPAY,,0.0,0.0,➖ 持平
