股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,9.271,1445000.0,0.0,➖ 持平
8299,群聯,5.9583,840000.0,0.0,➖ 持平
5536,聖暉*,5.7315,2470000.0,60000.0,🔺 增加
6669,緯穎,5.2313,394000.0,9000.0,🔺 增加
6139,亞翔,4.0879,2048000.0,36000.0,🔺 增加
3264,欣銓,3.6671,6659000.0,151000.0,🔺 增加
7769,鴻勁,3.6138,263000.0,0.0,➖ 持平
2345,智邦,3.0791,729000.0,16000.0,🔺 增加
2360,致茂,2.9804,804000.0,18000.0,🔺 增加
3017,奇鋐,2.9722,510000.0,1000.0,🔺 增加
2383,台光電,2.8894,437000.0,9000.0,🔺 增加
6223,旺矽,2.8394,280000.0,5000.0,🔺 增加
2308,台達電,2.802,647000.0,15000.0,🔺 增加
6257,矽格,2.7094,6009000.0,147000.0,🔺 增加
3491,昇達科,2.4956,547000.0,0.0,➖ 持平
2449,京元電子,2.4323,2325000.0,37000.0,🔺 增加
2441,超豐,2.4046,7808000.0,206000.0,🔺 增加
3036,文曄,2.3864,4278000.0,93000.0,🔺 增加
2454,聯發科,2.3225,363000.0,4000.0,🔺 增加
3665,貿聯-KY,2.0512,408136.0,9000.0,🔺 增加
6274,台燿,2.0088,1116000.0,20000.0,🔺 增加
5439,高技,1.9664,1839000.0,43000.0,🔺 增加
2428,興勤,1.7545,2904000.0,70000.0,🔺 增加
4958,臻鼎-KY,1.7361,2691000.0,57000.0,🔺 增加
6805,富世達,1.614,295000.0,6000.0,🔺 增加
2421,建準,1.6134,3038000.0,73000.0,🔺 增加
3008,大立光,1.4239,170000.0,0.0,➖ 持平
2316,楠梓電,1.3573,3930000.0,93000.0,🔺 增加
2404,漢唐,1.2444,373000.0,9000.0,🔺 增加
2059,川湖,1.2174,110000.0,-45000.0,🔻 減少
2606,裕民,0.9221,4200000.0,0.0,➖ 持平
1785,光洋科,0.922,4304000.0,104000.0,🔺 增加
5289,宜鼎,0.763,272000.0,6000.0,🔺 增加
2472,立隆電,0.7448,1926000.0,0.0,➖ 持平
8358,金居,0.6889,781000.0,0.0,➖ 持平
2368,金像電,0.3982,148000.0,3000.0,🔺 增加
5425,台半,0.3898,1770000.0,0.0,➖ 持平
3324,雙鴻,0.3653,102000.0,2000.0,🔺 增加
2327,國巨*,0.3619,381000.0,10000.0,🔺 增加
2451,創見,0.3557,432000.0,64000.0,🔺 增加
3711,日月光投控,0.3552,330000.0,7000.0,🔺 增加
8210,勤誠,0.3301,97000.0,2000.0,🔺 增加
2481,強茂,0.325,1028000.0,0.0,➖ 持平
3231,緯創,0.2798,611000.0,15000.0,🔺 增加
6446,藥華藥,0.2792,100583.0,0.0,➖ 持平
9938,百和,0.2655,1461000.0,0.0,➖ 持平
3376,新日興,0.2604,360000.0,0.0,➖ 持平
8996,高力,0.2271,78000.0,0.0,➖ 持平
8464,億豐,0.2122,144000.0,0.0,➖ 持平
5274,信驊,0.2093,6000.0,0.0,➖ 持平
6472,保瑞,0.2088,100000.0,0.0,➖ 持平
6177,達麗,0.2021,1200350.0,0.0,➖ 持平
2885,元大金,0.1672,1117420.0,0.0,➖ 持平
8046,南電,0.1462,104000.0,0.0,➖ 持平
1319,東陽,0.1424,360000.0,0.0,➖ 持平
3529,力旺,0.1385,23000.0,0.0,➖ 持平
4441,振大環球,0.0541,60000.0,0.0,➖ 持平
6768,志強-KY,0.0148,41000.0,0.0,➖ 持平
2548,華固,0.0111,29600.0,0.0,➖ 持平
3443,創意,0.0096,1000.0,0.0,➖ 持平
1519,華城,0.002,600.0,0.0,➖ 持平
7722,LINEPAY,0.0016,1000.0,0.0,➖ 持平
3706,神達,0.0003,1400.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
2317,鴻海,,0.0,0.0,➖ 持平
6488,環球晶,,0.0,0.0,➖ 持平
