證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"3,800,000","9,310,000,000",11.686%
2383,台光電子,"1,380,000","7,417,500,000",9.311%
2408,南亞科技,"13,800,000","7,107,000,000",8.921%
2059,川湖科技,"500,000","6,300,000,000",7.908%
3037,欣興電子,"5,000,000","4,970,000,000",6.239%
2454,聯發科技,"1,000,000","4,720,000,000",5.925%
3017,奇鋐科技,"1,250,000","4,325,000,000",5.429%
2327,國巨股份,"7,500,000","4,290,000,000",5.385%
6669,緯穎科技,"1,500,020","3,517,546,900",4.415%
8046,南亞電路,"3,250,000","3,477,500,000",4.365%
3189,景碩科技,"4,100,000","3,390,700,000",4.256%
2345,智邦科技,"1,350,000","2,652,750,000",3.330%
5274,信驊科技,"140,500","2,627,350,000",3.298%
3081,聯亞光電,"900,000","2,547,000,000",3.197%
6223,旺矽科技,"450,000","2,529,000,000",3.174%
3026,禾伸堂企,"2,700,000","2,168,100,000",2.721%
6274,台燿科技,"1,500,000","2,092,500,000",2.627%
3653,健策精密,"340,000","1,968,600,000",2.471%
7769,鴻勁精密,"250,000","1,618,750,000",2.032%
8299,群聯電子,"780,000","1,610,700,000",2.022%
3008,大立光電,"1,000","6,720,000",0.008%
3711,日月光投,"9,000","5,850,000",0.007%
2382,廣達電腦,"9,000","3,024,000",0.004%
2317,鴻海精密,"9,000","2,259,000",0.003%
2360,致茂電子,"1,000","2,180,000",0.003%
2603,長榮海運,"9,000","2,079,000",0.003%
3665,貿聯-KY,"1,000","1,930,000",0.002%
2308,台達電子,"1,000","1,675,000",0.002%
3231,緯創資通,"9,000","1,665,000",0.002%
5347,世界先進,"9,000","1,453,500",0.002%
2303,聯華電子,"9,000","1,282,500",0.002%
2881,富邦金融,"9,000","1,336,500",0.002%
2882,國泰金融,"9,000","994,500",0.001%
2357,華碩電腦,"1,000","989,000",0.001%
2379,瑞昱半導,"1,000","696,000",0.001%
2885,元大金融,"9,360","652,392",0.001%
2891,中國信託,"9,000","605,700",0.001%
3044,健鼎科技,"1,000","503,000",0.001%
2884,玉山金融,"9,000","404,550",0.001%
2886,兆豐金融,"9,000","449,100",0.001%
2880,華南金融,"9,090","407,232",0.001%
2883,凱基金融,"9,000","334,800",0.000%
2887,台新新光,"9,000","379,350",0.000%
2890,永豐金融,"9,000","386,100",0.000%
2449,京元電子,"1,450","393,675",0.000%
2313,華通電腦,"1,253","282,552",0.000%
2912,統一超商,"1,000","218,500",0.000%
3036,文曄科技,"1,000","192,500",0.000%
2412,中華電信,"1,000","139,500",0.000%
1216,統一企業,"1,000","75,600",0.000%
