證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"3,500,000","8,557,500,000",11.590%
2327,國巨股份,"6,150,000","6,426,750,000",8.704%
2383,台光電子,"850,000","5,168,000,000",6.999%
2454,聯發科技,"900,000","3,775,500,000",5.113%
6223,旺矽科技,"500,000","3,690,000,000",4.997%
2408,南亞科技,"9,000,000","3,685,500,000",4.991%
3037,欣興電子,"3,800,000","3,682,200,000",4.987%
8299,群聯電子,"1,500,000","3,442,500,000",4.662%
6274,台燿科技,"1,900,000","3,401,000,000",4.606%
2345,智邦科技,"1,000,000","2,735,000,000",3.704%
8046,南亞電路,"2,300,000","2,725,500,000",3.691%
2059,川湖科技,"310,000","2,480,000,000",3.359%
2303,聯華電子,"14,000,000","2,387,000,000",3.233%
3189,景碩科技,"2,800,000","2,332,400,000",3.159%
6515,穎崴科技,"210,000","2,079,000,000",2.816%
5274,信驊科技,"120,000","2,071,800,000",2.806%
7769,鴻勁精密,"300,000","2,059,500,000",2.789%
3711,日月光投,"2,900,000","1,977,800,000",2.679%
2492,華新科技,"3,200,000","1,801,600,000",2.440%
6669,緯穎科技,"340,000","1,790,100,000",2.424%
3017,奇鋐科技,"640,000","1,766,400,000",2.392%
4958,臻鼎-KY,"1,500,000","919,500,000",1.245%
2344,華邦電子,"4,800,000","885,600,000",1.199%
2404,漢唐集成,"650,000","877,500,000",1.188%
8210,勤誠興業,"410,000","535,050,000",0.725%
3665,貿聯-KY,"260,000","518,700,000",0.702%
8996,高力熱處,"121,000","166,980,000",0.226%
2308,台達電子,"9,000","18,675,000",0.025%
2368,金像電子,"9,000","11,745,000",0.016%
3653,健策精密,"1,000","3,420,000",0.005%
2382,廣達電腦,"9,000","3,393,000",0.005%
6510,中華精測,"1,000","3,320,000",0.004%
2449,京元電子,"9,000","3,015,000",0.004%
3042,台灣晶技,"9,000","2,241,000",0.003%
2360,致茂電子,"1,000","2,265,000",0.003%
2317,鴻海精密,"9,000","2,164,500",0.003%
2313,華通電腦,"9,000","2,065,500",0.003%
2603,長榮海運,"9,000","1,755,000",0.002%
5347,世界先進,"9,000","1,741,500",0.002%
3231,緯創資通,"9,000","1,431,000",0.002%
2337,旺宏電子,"9,000","1,282,500",0.002%
2881,富邦金融,"9,000","1,089,000",0.001%
3324,雙鴻科技,"1,000","1,020,000",0.001%
2882,國泰金融,"9,000","842,400",0.001%
1519,華城電機,"1,000","773,000",0.001%
2885,元大金融,"9,000","604,800",0.001%
2891,中國信託,"9,000","635,400",0.001%
3044,健鼎科技,"1,000","520,000",0.001%
3036,文曄科技,"1,000","221,500",0.000%
2412,中華電信,"1,000","141,000",0.000%
