證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"5,400,000","13,095,000,000",15.139%
2383,台光電子,"1,330,000","6,310,850,000",7.296%
2408,南亞科技,"13,000,000","4,686,500,000",5.418%
2454,聯發科技,"1,080,000","3,839,400,000",4.439%
2327,國巨股份,"7,500,000","3,765,000,000",4.353%
2345,智邦科技,"1,700,000","3,612,500,000",4.176%
6223,旺矽科技,"680,000","3,590,400,000",4.151%
2059,川湖科技,"450,000","3,532,500,000",4.084%
3037,欣興電子,"4,250,000","3,344,750,000",3.867%
6669,緯穎科技,"520,000","2,802,800,000",3.240%
8046,南亞電路,"3,000,000","2,760,000,000",3.191%
6274,台燿科技,"2,150,000","2,386,500,000",2.759%
3711,日月光投,"4,200,000","2,331,000,000",2.695%
3017,奇鋐科技,"1,000,000","2,320,000,000",2.682%
7769,鴻勁精密,"360,000","2,224,800,000",2.572%
3189,景碩科技,"3,200,000","2,032,000,000",2.349%
8299,群聯電子,"1,200,000","1,968,000,000",2.275%
2360,致茂電子,"700,000","1,470,000,000",1.699%
5274,信驊科技,"100,500","1,459,762,500",1.688%
2308,台達電子,"860,000","1,410,400,000",1.631%
3665,貿聯-KY,"640,000","1,344,000,000",1.554%
3026,禾伸堂企,"2,700,000","1,215,000,000",1.405%
2404,漢唐集成,"799,000","878,900,000",1.016%
3653,健策精密,"100,000","344,500,000",0.398%
3008,大立光電,"1,000","4,035,000",0.005%
2382,廣達電腦,"9,000","2,623,500",0.003%
2317,鴻海精密,"9,000","2,254,500",0.003%
2603,長榮海運,"9,000","1,836,000",0.002%
3231,緯創資通,"9,000","1,584,000",0.002%
5347,世界先進,"9,000","1,363,500",0.002%
2881,富邦金融,"9,000","1,170,000",0.001%
2882,國泰金融,"9,000","913,500",0.001%
2357,華碩電腦,"1,000","810,000",0.001%
2379,瑞昱半導,"1,000","683,000",0.001%
2885,元大金融,"9,000","612,900",0.001%
2891,中國信託,"9,000","584,100",0.001%
2886,兆豐金融,"9,000","477,900",0.001%
2884,玉山金融,"9,000","347,850",0.000%
2880,華南金融,"9,000","393,300",0.000%
2890,永豐金融,"9,000","365,400",0.000%
3044,健鼎科技,"1,000","369,000",0.000%
2883,凱基金融,"9,000","277,650",0.000%
2449,京元電子,"1,450","324,075",0.000%
2887,台新新光,"9,000","323,550",0.000%
3036,文曄科技,"1,000","196,500",0.000%
2912,統一超商,"1,000","224,000",0.000%
2313,華通電腦,"1,253","211,757",0.000%
2412,中華電信,"1,000","139,500",0.000%
3045,台灣大哥,"1,000","112,500",0.000%
1216,統一企業,"1,000","73,800",0.000%
