證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"3,650,000","8,760,000,000",14.114%
2327,國巨股份,"6,150,000","5,842,500,000",9.413%
2383,台光電子,"820,000","4,198,400,000",6.764%
2408,南亞科技,"8,300,000","3,527,500,000",5.683%
8299,群聯電子,"1,430,000","3,396,250,000",5.472%
2454,聯發科技,"740,000","3,374,400,000",5.437%
3037,欣興電子,"3,200,000","3,139,200,000",5.058%
6223,旺矽科技,"370,000","2,384,650,000",3.842%
2345,智邦科技,"900,000","2,268,000,000",3.654%
6274,台燿科技,"1,350,000","2,173,500,000",3.502%
2308,台達電子,"920,000","2,051,600,000",3.306%
5274,信驊科技,"110,000","1,997,050,000",3.218%
7769,鴻勁精密,"270,000","1,987,200,000",3.202%
3017,奇鋐科技,"750,000","1,777,500,000",2.864%
2059,川湖科技,"260,000","1,729,000,000",2.786%
8046,南亞電路,"1,450,000","1,307,900,000",2.107%
8996,高力熱處,"940,000","1,297,200,000",2.090%
4958,臻鼎-KY,"2,000,000","1,248,000,000",2.011%
6669,緯穎科技,"250,000","1,220,000,000",1.966%
3189,景碩科技,"1,900,000","1,219,800,000",1.965%
3042,台灣晶技,"5,200,000","1,190,800,000",1.919%
2368,金像電子,"880,000","1,183,600,000",1.907%
3665,貿聯-KY,"550,000","1,166,000,000",1.879%
8210,勤誠興業,"800,000","1,080,000,000",1.740%
6515,穎崴科技,"1,000","9,945,000",0.016%
3711,日月光投,"9,000","5,328,000",0.009%
3653,健策精密,"1,000","3,785,000",0.006%
6510,中華精測,"1,000","3,500,000",0.006%
2382,廣達電腦,"9,000","3,262,500",0.005%
2449,京元電子,"9,000","2,502,000",0.004%
2317,鴻海精密,"9,000","2,421,000",0.004%
2360,致茂電子,"1,000","2,325,000",0.004%
2313,華通電腦,"9,000","2,241,000",0.004%
2603,長榮海運,"9,000","1,984,500",0.003%
2344,華邦電子,"9,000","1,773,000",0.003%
6805,富世達股,"1,000","1,725,000",0.003%
5347,世界先進,"9,000","1,543,500",0.002%
2337,旺宏電子,"9,000","1,498,500",0.002%
3231,緯創資通,"9,000","1,422,000",0.002%
2404,漢唐集成,"1,000","1,245,000",0.002%
2881,富邦金融,"9,000","1,188,000",0.002%
3324,雙鴻科技,"1,000","1,050,000",0.002%
2882,國泰金融,"9,000","985,500",0.002%
1519,華城電機,"1,000","781,000",0.001%
2891,中國信託,"9,000","637,200",0.001%
2885,元大金融,"9,000","588,600",0.001%
3044,健鼎科技,"1,000","546,000",0.001%
3036,文曄科技,"1,000","219,000",0.000%
2412,中華電信,"1,000","146,500",0.000%
3045,台灣大哥,"1,000","120,500",0.000%
