證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"3,400,000","8,126,000,000",11.769%
2327,國巨股份,"6,150,000","6,918,750,000",10.020%
2383,台光電子,"850,000","4,794,000,000",6.943%
2408,南亞科技,"8,800,000","4,197,600,000",6.079%
8299,群聯電子,"1,500,000","3,712,500,000",5.377%
2454,聯發科技,"850,000","3,663,500,000",5.306%
3037,欣興電子,"3,350,000","3,417,000,000",4.949%
6274,台燿科技,"1,700,000","2,890,000,000",4.186%
6223,旺矽科技,"415,000","2,865,575,000",4.150%
2345,智邦科技,"940,000","2,237,200,000",3.240%
2059,川湖科技,"300,000","2,194,500,000",3.178%
5274,信驊科技,"120,000","2,091,000,000",3.028%
7769,鴻勁精密,"290,000","2,006,800,000",2.906%
8046,南亞電路,"1,900,000","1,985,500,000",2.876%
3189,景碩科技,"2,400,000","1,948,800,000",2.822%
2492,華新科技,"3,200,000","1,916,800,000",2.776%
2303,聯華電子,"10,000,000","1,785,000,000",2.585%
2344,華邦電子,"7,600,000","1,668,200,000",2.416%
3711,日月光投,"2,600,000","1,666,600,000",2.414%
6515,穎崴科技,"180,000","1,638,000,000",2.372%
8996,高力熱處,"620,000","905,200,000",1.311%
4958,臻鼎-KY,"1,500,000","903,000,000",1.308%
8210,勤誠興業,"690,000","886,650,000",1.284%
3665,貿聯-KY,"450,000","864,000,000",1.251%
6669,緯穎科技,"185,000","840,825,000",1.218%
3017,奇鋐科技,"9,000","22,545,000",0.033%
2308,台達電子,"9,000","17,820,000",0.026%
2368,金像電子,"9,000","11,160,000",0.016%
3653,健策精密,"1,000","3,390,000",0.005%
6510,中華精測,"1,000","3,430,000",0.005%
2382,廣達電腦,"9,000","3,298,500",0.005%
2449,京元電子,"9,000","3,010,500",0.004%
2317,鴻海精密,"9,000","2,317,500",0.003%
2360,致茂電子,"1,000","2,185,000",0.003%
2313,華通電腦,"9,000","2,097,000",0.003%
5347,世界先進,"9,000","1,980,000",0.003%
3042,台灣晶技,"9,000","1,683,000",0.002%
2603,長榮海運,"9,000","1,665,000",0.002%
2337,旺宏電子,"9,000","1,453,500",0.002%
3231,緯創資通,"9,000","1,440,000",0.002%
2404,漢唐集成,"1,000","1,365,000",0.002%
2881,富邦金融,"9,000","1,224,000",0.002%
2882,國泰金融,"9,000","1,003,500",0.001%
3324,雙鴻科技,"1,000","1,010,000",0.001%
1519,華城電機,"1,000","808,000",0.001%
2891,中國信託,"9,000","635,400",0.001%
2885,元大金融,"9,000","600,300",0.001%
3044,健鼎科技,"1,000","532,000",0.001%
3036,文曄科技,"1,000","217,500",0.000%
2412,中華電信,"1,000","144,000",0.000%
