證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"3,650,000","8,851,250,000",14.777%
2327,國巨股份,"5,100,000","4,182,000,000",6.982%
8299,群聯電子,"1,430,000","3,839,550,000",6.410%
2383,台光電子,"760,000","3,670,800,000",6.128%
3037,欣興電子,"3,200,000","3,200,000,000",5.342%
2408,南亞科技,"7,700,000","3,091,550,000",5.161%
2454,聯發科技,"560,000","2,545,200,000",4.249%
3017,奇鋐科技,"880,000","2,512,400,000",4.194%
2345,智邦科技,"900,000","2,326,500,000",3.884%
2308,台達電子,"920,000","2,258,600,000",3.771%
6669,緯穎科技,"390,000","2,184,000,000",3.646%
7769,鴻勁精密,"270,000","2,031,750,000",3.392%
5274,信驊科技,"110,000","1,977,800,000",3.302%
6274,台燿科技,"1,120,000","1,898,400,000",3.169%
6223,旺矽科技,"320,000","1,888,000,000",3.152%
8046,南亞電路,"1,750,000","1,582,000,000",2.641%
3189,景碩科技,"2,100,000","1,551,900,000",2.591%
2368,金像電子,"880,000","1,218,800,000",2.035%
8210,勤誠興業,"800,000","1,164,000,000",1.943%
3665,貿聯-KY,"500,000","1,152,500,000",1.924%
2059,川湖科技,"215,000","1,150,250,000",1.920%
2360,致茂電子,"450,000","1,145,250,000",1.912%
3042,台灣晶技,"5,200,000","1,131,000,000",1.888%
6805,富世達股,"520,000","1,084,200,000",1.810%
8996,高力熱處,"900,000","985,500,000",1.645%
6515,穎崴科技,"1,000","8,220,000",0.014%
3711,日月光投,"9,000","5,562,000",0.009%
3653,健策精密,"1,000","3,905,000",0.007%
2382,廣達電腦,"9,000","3,753,000",0.006%
6510,中華精測,"1,000","3,310,000",0.006%
2449,京元電子,"9,000","2,902,500",0.005%
2317,鴻海精密,"9,000","2,781,000",0.005%
2313,華通電腦,"9,000","2,398,500",0.004%
2603,長榮海運,"9,000","2,133,000",0.004%
3231,緯創資通,"9,000","1,746,000",0.003%
2344,華邦電子,"9,000","1,597,500",0.003%
5347,世界先進,"9,000","1,512,000",0.003%
2337,旺宏電子,"9,000","1,458,000",0.002%
3324,雙鴻科技,"1,000","1,280,000",0.002%
2404,漢唐集成,"1,000","1,155,000",0.002%
2881,富邦金融,"9,000","1,017,000",0.002%
1519,華城電機,"1,000","935,000",0.002%
2882,國泰金融,"9,000","826,200",0.001%
2891,中國信託,"9,000","634,500",0.001%
2885,元大金融,"9,000","573,300",0.001%
3044,健鼎科技,"1,000","510,000",0.001%
3036,文曄科技,"1,000","292,500",0.000%
2412,中華電信,"1,000","141,000",0.000%
3045,台灣大哥,"1,000","116,000",0.000%
1303,南亞塑膠,"1,000","113,000",0.000%
