證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"2,730,000","5,064,150,000",17.899%
2383,台光電子,"800,000","2,288,000,000",8.087%
8299,群聯電子,"1,330,000","2,194,500,000",7.756%
2408,南亞科技,"8,500,000","1,793,500,000",6.339%
2308,台達電子,"1,150,000","1,696,250,000",5.995%
3037,欣興電子,"3,200,000","1,563,200,000",5.525%
7769,鴻勁精密,"325,000","1,252,875,000",4.428%
6223,旺矽科技,"285,000","1,125,750,000",3.979%
3017,奇鋐科技,"530,000","1,118,300,000",3.952%
2345,智邦科技,"650,000","1,079,000,000",3.814%
5274,信驊科技,"90,000","1,018,350,000",3.599%
2368,金像電子,"950,000","898,700,000",3.176%
8046,南亞電路,"1,500,000","861,000,000",3.043%
6442,光紅建聖,"380,000","771,400,000",2.726%
3189,景碩科技,"2,300,000","763,600,000",2.699%
2360,致茂電子,"460,000","740,600,000",2.618%
3653,健策精密,"180,000","711,000,000",2.513%
3665,貿聯-KY,"370,000","706,700,000",2.498%
6515,穎崴科技,"90,000","656,100,000",2.319%
3711,日月光投,"1,700,000","613,700,000",2.169%
2449,京元電子,"2,000,000","561,000,000",1.983%
2337,旺宏電子,"3,500,000","444,500,000",1.571%
2059,川湖科技,"1,000","3,455,000",0.012%
6510,中華精測,"1,000","3,355,000",0.012%
2382,廣達電腦,"9,000","2,614,500",0.009%
2313,華通電腦,"9,000","2,394,000",0.008%
2327,國巨股份,"9,000","2,263,500",0.008%
2603,長榮海運,"9,000","1,840,500",0.007%
2317,鴻海精密,"9,000","1,773,000",0.006%
2454,聯發科技,"1,000","1,465,000",0.005%
3231,緯創資通,"9,000","1,143,000",0.004%
5347,世界先進,"9,000","1,062,000",0.004%
1590,亞德客-KY,"1,000","1,025,000",0.004%
8210,勤誠興業,"1,000","899,000",0.003%
2404,漢唐集成,"1,000","834,000",0.003%
2344,華邦電子,"9,000","837,900",0.003%
1519,華城電機,"1,000","812,000",0.003%
2881,富邦金融,"9,000","790,200",0.003%
2882,國泰金融,"9,000","647,100",0.002%
6274,台燿科技,"1,000","623,000",0.002%
2891,中國信託,"9,000","483,300",0.002%
2885,元大金融,"9,000","423,900",0.001%
3044,健鼎科技,"1,000","355,000",0.001%
2890,永豐金融,"9,000","285,300",0.001%
3036,文曄科技,"1,000","225,000",0.001%
2645,長榮航太,"1,000","148,500",0.001%
2412,中華電信,"1,000","134,000",0.000%
3045,台灣大哥,"1,000","109,500",0.000%
1303,南亞塑膠,"1,000","78,700",0.000%
6505,台塑石化,"1,000","55,700",0.000%
