證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"3,650,000","8,431,500,000",14.245%
2327,國巨股份,"6,150,000","5,258,250,000",8.884%
2383,台光電子,"800,000","3,864,000,000",6.528%
8299,群聯電子,"1,430,000","3,303,300,000",5.581%
2408,南亞科技,"8,000,000","2,992,000,000",5.055%
2454,聯發科技,"710,000","2,967,800,000",5.014%
3037,欣興電子,"3,200,000","2,886,400,000",4.877%
6223,旺矽科技,"370,000","2,399,450,000",4.054%
3017,奇鋐科技,"900,000","2,164,500,000",3.657%
2345,智邦科技,"900,000","2,101,500,000",3.551%
2308,台達電子,"920,000","2,037,800,000",3.443%
5274,信驊科技,"110,000","2,028,950,000",3.428%
7769,鴻勁精密,"270,000","1,946,700,000",3.289%
6274,台燿科技,"1,280,000","1,830,400,000",3.093%
2059,川湖科技,"260,000","1,796,600,000",3.035%
6669,緯穎科技,"350,000","1,697,500,000",2.868%
3665,貿聯-KY,"550,000","1,270,500,000",2.147%
8046,南亞電路,"1,450,000","1,187,550,000",2.006%
8210,勤誠興業,"800,000","1,180,000,000",1.994%
3042,台灣晶技,"5,200,000","1,167,400,000",1.972%
2368,金像電子,"880,000","1,161,600,000",1.963%
3189,景碩科技,"1,900,000","1,159,000,000",1.958%
4958,臻鼎-KY,"2,000,000","1,104,000,000",1.865%
8996,高力熱處,"940,000","1,076,300,000",1.818%
6805,富世達股,"540,000","985,500,000",1.665%
6515,穎崴科技,"1,000","9,590,000",0.016%
3711,日月光投,"9,000","5,310,000",0.009%
3653,健策精密,"1,000","3,690,000",0.006%
6510,中華精測,"1,000","3,610,000",0.006%
2382,廣達電腦,"9,000","3,348,000",0.006%
2449,京元電子,"9,000","2,538,000",0.004%
2313,華通電腦,"9,000","2,367,000",0.004%
2317,鴻海精密,"9,000","2,344,500",0.004%
2360,致茂電子,"1,000","2,295,000",0.004%
2603,長榮海運,"9,000","2,052,000",0.003%
2344,華邦電子,"9,000","1,548,000",0.003%
5347,世界先進,"9,000","1,525,500",0.003%
3231,緯創資通,"9,000","1,404,000",0.002%
2404,漢唐集成,"1,000","1,310,000",0.002%
2337,旺宏電子,"9,000","1,318,500",0.002%
2881,富邦金融,"9,000","1,098,000",0.002%
3324,雙鴻科技,"1,000","1,055,000",0.002%
2882,國泰金融,"9,000","904,500",0.002%
1519,華城電機,"1,000","791,000",0.001%
2891,中國信託,"9,000","608,400",0.001%
2885,元大金融,"9,000","575,100",0.001%
3044,健鼎科技,"1,000","497,000",0.001%
3036,文曄科技,"1,000","228,500",0.000%
3045,台灣大哥,"1,000","119,500",0.000%
2412,中華電信,"1,000","145,000",0.000%
