證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"3,800,000","9,348,000,000",11.788%
2408,南亞科技,"13,800,000","6,858,600,000",8.649%
2383,台光電子,"1,380,000","6,706,800,000",8.457%
2059,川湖科技,"500,000","6,335,000,000",7.989%
3037,欣興電子,"5,100,000","5,712,000,000",7.203%
2454,聯發科技,"1,080,000","5,594,400,000",7.055%
2327,國巨股份,"7,500,000","4,282,500,000",5.400%
3017,奇鋐科技,"1,250,000","4,237,500,000",5.344%
3189,景碩科技,"4,250,000","3,863,250,000",4.872%
8046,南亞電路,"3,300,000","3,844,500,000",4.848%
5274,信驊科技,"140,500","2,937,152,500",3.704%
3081,聯亞光電,"900,000","2,542,500,000",3.206%
6669,緯穎科技,"1,150,020","2,432,292,300",3.067%
3026,禾伸堂企,"2,700,000","2,106,000,000",2.656%
3711,日月光投,"2,500,000","1,732,500,000",2.185%
3653,健策精密,"290,000","1,690,700,000",2.132%
2303,聯華電子,"10,400,000","1,664,000,000",2.098%
2308,台達電子,"871,000","1,654,900,000",2.087%
2345,智邦科技,"850,000","1,627,750,000",2.053%
6223,旺矽科技,"300,000","1,603,500,000",2.022%
1303,南亞塑膠,"6,700,000","1,551,050,000",1.956%
3008,大立光電,"1,000","6,405,000",0.008%
7769,鴻勁精密,"1,000","6,155,000",0.008%
2382,廣達電腦,"9,000","3,078,000",0.004%
2360,致茂電子,"1,000","2,440,000",0.003%
2317,鴻海精密,"9,000","2,277,000",0.003%
3665,貿聯-KY,"1,000","2,245,000",0.003%
8299,群聯電子,"1,000","2,185,000",0.003%
2603,長榮海運,"9,000","2,182,500",0.003%
3231,緯創資通,"9,000","1,624,500",0.002%
5347,世界先進,"9,000","1,557,000",0.002%
6274,台燿科技,"1,000","1,440,000",0.002%
2881,富邦金融,"9,000","1,390,500",0.002%
2882,國泰金融,"9,000","1,008,000",0.001%
2357,華碩電腦,"1,000","953,000",0.001%
2379,瑞昱半導,"1,000","755,000",0.001%
2885,元大金融,"9,360","660,816",0.001%
2891,中國信託,"9,000","626,400",0.001%
3044,健鼎科技,"1,000","539,000",0.001%
2890,永豐金融,"9,000","408,600",0.001%
2886,兆豐金融,"9,000","454,500",0.001%
2449,京元電子,"1,450","459,650",0.001%
2884,玉山金融,"9,000","414,450",0.001%
2880,華南金融,"9,090","423,140",0.001%
2883,凱基金融,"9,000","353,700",0.000%
2887,台新新光,"9,000","386,100",0.000%
2313,華通電腦,"1,253","278,166",0.000%
3036,文曄科技,"1,000","205,000",0.000%
2412,中華電信,"1,000","145,000",0.000%
1216,統一企業,"1,000","74,600",0.000%
