證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"4,200,000","9,618,000,000",13.229%
2383,台光電子,"1,250,000","5,618,750,000",7.728%
2327,國巨股份,"7,200,000","5,032,800,000",6.922%
2408,南亞科技,"10,100,000","3,994,550,000",5.494%
3037,欣興電子,"4,250,000","3,374,500,000",4.642%
2454,聯發科技,"1,000,000","3,370,000,000",4.635%
6223,旺矽科技,"580,000","3,248,000,000",4.468%
8046,南亞電路,"2,800,000","3,220,000,000",4.429%
2059,川湖科技,"390,000","3,077,100,000",4.232%
2345,智邦科技,"1,300,000","2,717,000,000",3.737%
6274,台燿科技,"2,100,000","2,457,000,000",3.380%
3711,日月光投,"3,400,000","2,087,600,000",2.871%
7769,鴻勁精密,"340,000","2,063,800,000",2.839%
2303,聯華電子,"14,000,000","2,016,000,000",2.773%
8299,群聯電子,"1,100,000","1,963,500,000",2.701%
3189,景碩科技,"2,800,000","1,940,400,000",2.669%
6669,緯穎科技,"350,000","1,617,000,000",2.224%
3017,奇鋐科技,"730,000","1,606,000,000",2.209%
3026,禾伸堂企,"2,200,000","1,518,000,000",2.088%
6515,穎崴科技,"220,000","1,332,100,000",1.832%
2492,華新科技,"3,600,000","1,107,000,000",1.523%
3665,貿聯-KY,"460,000","811,900,000",1.117%
5274,信驊科技,"62,500","809,375,000",1.113%
2404,漢唐集成,"650,000","754,000,000",1.037%
2344,華邦電子,"4,800,000","744,000,000",1.023%
2308,台達電子,"9,000","15,660,000",0.022%
2368,金像電子,"9,000","8,343,000",0.011%
4958,臻鼎-KY,"9,000","4,689,000",0.006%
3653,健策精密,"1,000","3,210,000",0.004%
2382,廣達電腦,"9,000","2,929,500",0.004%
2449,京元電子,"9,000","2,578,500",0.004%
6510,中華精測,"1,000","2,585,000",0.004%
2317,鴻海精密,"9,000","2,106,000",0.003%
2313,華通電腦,"9,253","1,961,636",0.003%
2360,致茂電子,"1,000","1,850,000",0.003%
2603,長榮海運,"9,000","1,782,000",0.002%
3042,台灣晶技,"9,000","1,516,500",0.002%
5347,世界先進,"9,000","1,521,000",0.002%
3231,緯創資通,"9,000","1,251,000",0.002%
2881,富邦金融,"9,000","1,120,500",0.002%
2337,旺宏電子,"9,000","1,125,000",0.002%
8210,勤誠興業,"1,000","1,095,000",0.002%
8996,高力熱處,"1,000","1,015,000",0.001%
2882,國泰金融,"9,000","848,700",0.001%
1519,華城電機,"1,000","655,000",0.001%
2885,元大金融,"9,000","585,000",0.001%
2891,中國信託,"9,000","558,900",0.001%
3044,健鼎科技,"1,000","397,500",0.001%
2883,凱基金融,"9,000","270,000",0.000%
3036,文曄科技,"1,000","188,500",0.000%
