證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"3,800,000","9,063,000,000",12.048%
2383,台光電子,"1,380,000","7,058,700,000",9.383%
2408,南亞科技,"13,800,000","6,423,900,000",8.540%
2059,川湖科技,"500,000","5,857,500,000",7.787%
3037,欣興電子,"5,100,000","4,850,100,000",6.447%
2454,聯發科技,"1,000,000","4,430,000,000",5.889%
2327,國巨股份,"7,500,000","4,027,500,000",5.354%
3017,奇鋐科技,"1,250,000","3,893,750,000",5.176%
8046,南亞電路,"3,300,000","3,580,500,000",4.760%
6669,緯穎科技,"1,500,020","3,472,546,300",4.616%
3189,景碩科技,"4,250,000","3,378,750,000",4.492%
5274,信驊科技,"140,500","2,461,560,000",3.272%
6223,旺矽科技,"450,000","2,448,000,000",3.254%
3081,聯亞光電,"900,000","2,407,500,000",3.200%
6274,台燿科技,"1,500,000","2,055,000,000",2.732%
2345,智邦科技,"1,100,000","2,024,000,000",2.691%
3026,禾伸堂企,"2,700,000","1,960,200,000",2.606%
3653,健策精密,"340,000","1,805,400,000",2.400%
7769,鴻勁精密,"250,000","1,533,750,000",2.039%
3711,日月光投,"2,500,000","1,480,000,000",1.967%
3008,大立光電,"1,000","6,055,000",0.008%
2382,廣達電腦,"9,000","2,997,000",0.004%
2317,鴻海精密,"9,000","2,218,500",0.003%
2360,致茂電子,"1,000","2,080,000",0.003%
2603,長榮海運,"9,000","2,101,500",0.003%
3665,貿聯-KY,"1,000","1,980,000",0.003%
8299,群聯電子,"1,000","1,920,000",0.003%
2308,台達電子,"1,000","1,670,000",0.002%
3231,緯創資通,"9,000","1,642,500",0.002%
5347,世界先進,"9,000","1,377,000",0.002%
2881,富邦金融,"9,000","1,359,000",0.002%
2303,聯華電子,"9,000","1,246,500",0.002%
2882,國泰金融,"9,000","990,000",0.001%
2357,華碩電腦,"1,000","928,000",0.001%
2379,瑞昱半導,"1,000","703,000",0.001%
2885,元大金融,"9,360","639,288",0.001%
2891,中國信託,"9,000","627,300",0.001%
3044,健鼎科技,"1,000","490,500",0.001%
2886,兆豐金融,"9,000","466,200",0.001%
2887,台新新光,"9,000","390,600",0.001%
2890,永豐金融,"9,000","400,950",0.001%
2880,華南金融,"9,090","426,321",0.001%
2884,玉山金融,"9,000","410,850",0.001%
2449,京元電子,"1,450","372,650",0.000%
2883,凱基金融,"9,000","343,350",0.000%
2313,華通電腦,"1,253","273,781",0.000%
2912,統一超商,"1,000","215,500",0.000%
3036,文曄科技,"1,000","192,500",0.000%
2412,中華電信,"1,000","143,500",0.000%
1216,統一企業,"1,000","74,500",0.000%
