證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"4,500,000","10,575,000,000",12.225%
2383,台光電子,"1,430,000","8,408,400,000",9.720%
2059,川湖科技,"510,000","7,188,450,000",8.310%
2408,南亞科技,"14,000,000","6,734,000,000",7.785%
3037,欣興電子,"5,000,000","5,650,000,000",6.532%
2327,國巨股份,"7,700,000","4,435,200,000",5.127%
2454,聯發科技,"1,100,000","4,229,500,000",4.889%
3017,奇鋐科技,"1,250,000","3,868,750,000",4.472%
2345,智邦科技,"1,800,000","3,825,000,000",4.422%
6669,緯穎科技,"600,000","3,825,000,000",4.422%
8046,南亞電路,"3,000,000","3,540,000,000",4.092%
6223,旺矽科技,"660,000","3,468,300,000",4.009%
6274,台燿科技,"2,300,000","3,450,000,000",3.988%
3189,景碩科技,"4,000,000","3,396,000,000",3.926%
7769,鴻勁精密,"400,000","2,578,000,000",2.980%
5274,信驊科技,"120,500","1,907,515,000",2.205%
3081,聯亞光電,"700,000","1,876,000,000",2.169%
3026,禾伸堂企,"2,700,000","1,863,000,000",2.154%
3653,健策精密,"340,000","1,856,400,000",2.146%
8299,群聯電子,"880,000","1,729,200,000",1.999%
3711,日月光投,"1,500,000","882,000,000",1.020%
3008,大立光電,"1,000","5,550,000",0.006%
2382,廣達電腦,"9,000","2,979,000",0.003%
2317,鴻海精密,"9,000","2,205,000",0.003%
2603,長榮海運,"9,000","2,164,500",0.003%
3665,貿聯-KY,"1,000","2,200,000",0.003%
2360,致茂電子,"1,000","2,120,000",0.002%
2308,台達電子,"1,000","1,765,000",0.002%
3231,緯創資通,"9,000","1,638,000",0.002%
5347,世界先進,"9,000","1,363,500",0.002%
2881,富邦金融,"9,000","1,156,500",0.001%
2404,漢唐集成,"1,000","1,095,000",0.001%
2357,華碩電腦,"1,000","925,000",0.001%
2882,國泰金融,"9,000","884,700",0.001%
2379,瑞昱半導,"1,000","738,000",0.001%
2885,元大金融,"9,360","585,000",0.001%
2891,中國信託,"9,000","584,100",0.001%
3044,健鼎科技,"1,000","480,500",0.001%
2890,永豐金融,"9,000","354,600",0.000%
2886,兆豐金融,"9,000","423,450",0.000%
2880,華南金融,"9,090","354,510",0.000%
2887,台新新光,"9,000","327,600",0.000%
2883,凱基金融,"9,000","273,600",0.000%
2884,玉山金融,"9,000","340,200",0.000%
2449,京元電子,"1,450","340,750",0.000%
2313,華通電腦,"1,253","259,998",0.000%
2912,統一超商,"1,000","218,500",0.000%
3036,文曄科技,"1,000","201,500",0.000%
2412,中華電信,"1,000","136,000",0.000%
1216,統一企業,"1,000","77,500",0.000%
