證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"2,330,000","4,159,050,000",18.617%
2408,南亞科技,"6,800,000","2,006,000,000",8.979%
8299,群聯電子,"880,000","1,808,400,000",8.095%
2383,台光電子,"600,000","1,224,000,000",5.479%
2308,台達電子,"1,000,000","1,210,000,000",5.416%
7769,鴻勁精密,"270,000","1,027,350,000",4.599%
5274,信驊科技,"100,000","964,000,000",4.315%
6274,台燿科技,"1,600,000","859,200,000",3.846%
3037,欣興電子,"2,100,000","814,800,000",3.647%
3665,貿聯-KY,"580,000","777,200,000",3.479%
6223,旺矽科技,"245,000","673,750,000",3.016%
2368,金像電子,"800,000","637,600,000",2.854%
6442,光紅建聖,"320,000","595,200,000",2.664%
3017,奇鋐科技,"340,000","569,500,000",2.549%
1519,華城電機,"550,000","545,050,000",2.440%
3653,健策精密,"175,000","544,250,000",2.436%
3189,景碩科技,"2,000,000","541,000,000",2.422%
8210,勤誠興業,"520,000","513,760,000",2.300%
2449,京元電子,"1,700,000","504,900,000",2.260%
2345,智邦科技,"420,000","497,700,000",2.228%
8358,金居開發,"1,800,000","468,000,000",2.095%
1303,南亞塑膠,"5,800,000","450,080,000",2.015%
2404,漢唐集成,"470,000","438,510,000",1.963%
6515,穎崴科技,"1,000","4,555,000",0.020%
6510,中華精測,"1,000","4,000,000",0.018%
3044,健鼎科技,"9,000","3,753,000",0.017%
6669,緯穎科技,"1,000","3,680,000",0.016%
3661,世芯-KY,"1,000","3,385,000",0.015%
2059,川湖科技,"1,000","3,075,000",0.014%
1477,聚陽實業,"9,000","2,808,000",0.013%
3711,日月光投,"9,000","2,722,500",0.012%
3443,創意電子,"1,000","2,530,000",0.011%
2382,廣達電腦,"9,000","2,502,000",0.011%
2317,鴻海精密,"9,000","1,971,000",0.009%
2454,聯發科技,"1,000","1,800,000",0.008%
2603,長榮海運,"9,000","1,696,500",0.008%
2301,光寶科技,"9,000","1,561,500",0.007%
6805,富世達股,"1,000","1,525,000",0.007%
2645,長榮航太,"9,000","1,503,000",0.007%
1590,亞德客-KY,"1,000","1,210,000",0.005%
3231,緯創資通,"9,000","1,161,000",0.005%
6781,AES-KY,"1,000","1,125,000",0.005%
5347,世界先進,"9,000","1,098,000",0.005%
3324,雙鴻科技,"1,000","1,015,000",0.005%
2881,富邦金融,"9,000","834,300",0.004%
2882,國泰金融,"9,000","685,800",0.003%
2891,中國信託,"9,000","460,800",0.002%
8464,億豐綜合,"1,000","417,000",0.002%
2885,元大金融,"9,000","381,600",0.002%
3036,文曄科技,"1,000","159,500",0.001%
