證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"2,000,000","3,170,000,000",17.588%
8299,群聯電子,"720,000","1,040,400,000",5.773%
7769,鴻勁精密,"250,000","857,500,000",4.758%
6669,緯穎科技,"190,000","851,200,000",4.723%
3665,貿聯-KY,"530,000","808,250,000",4.485%
3017,奇鋐科技,"520,000","756,600,000",4.198%
2383,台光電子,"470,000","747,300,000",4.146%
2308,台達電子,"750,000","746,250,000",4.141%
5274,信驊科技,"100,000","725,500,000",4.025%
2408,南亞科技,"3,500,000","724,500,000",4.020%
2059,川湖科技,"170,000","588,200,000",3.264%
2368,金像電子,"900,000","578,700,000",3.211%
8210,勤誠興業,"520,000","496,080,000",2.752%
6274,台燿科技,"1,000,000","481,500,000",2.672%
2345,智邦科技,"420,000","480,900,000",2.668%
6223,旺矽科技,"200,000","452,000,000",2.508%
6805,富世達股,"290,000","445,150,000",2.470%
6781,AES-KY,"320,000","416,000,000",2.308%
3653,健策精密,"160,000","414,400,000",2.299%
1519,華城電機,"510,000","379,440,000",2.105%
1605,華新麗華,"10,000,000","329,000,000",1.825%
8358,金居開發,"1,100,000","319,000,000",1.770%
6442,光紅建聖,"230,000","317,400,000",1.761%
2404,漢唐集成,"320,000","307,200,000",1.704%
3324,雙鴻科技,"290,000","290,000,000",1.609%
2891,中國信託,"1,960,000","99,568,000",0.552%
2882,國泰金融,"1,300,000","97,760,000",0.542%
2885,元大金融,"2,450,000","97,142,500",0.539%
1303,南亞塑膠,"1,700,000","96,900,000",0.538%
2881,富邦金融,"1,000,000","95,600,000",0.530%
3231,緯創資通,"440,000","68,200,000",0.378%
2449,京元電子,"250,000","66,875,000",0.371%
2317,鴻海精密,"280,000","64,960,000",0.360%
3711,日月光投,"250,000","64,500,000",0.358%
6515,穎崴科技,"20,000","57,900,000",0.321%
6510,中華精測,"25,000","57,375,000",0.318%
1590,亞德客-KY,"9,000","8,604,000",0.048%
3661,世芯-KY,"1,000","3,635,000",0.020%
8464,億豐綜合,"9,000","3,298,500",0.018%
3044,健鼎科技,"9,000","2,812,500",0.016%
1477,聚陽實業,"9,000","2,551,500",0.014%
2382,廣達電腦,"9,000","2,493,000",0.014%
3443,創意電子,"1,000","2,185,000",0.012%
3037,欣興電子,"9,000","1,971,000",0.011%
2603,長榮海運,"9,000","1,737,000",0.010%
2301,光寶科技,"9,000","1,503,000",0.008%
2454,聯發科技,"1,000","1,470,000",0.008%
2645,長榮航太,"9,000","1,291,500",0.007%
5347,世界先進,"9,000","830,700",0.005%
3036,文曄科技,"1,000","140,500",0.001%
