證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"2,350,000","4,817,500,000",15.007%
2383,台光電子,"770,000","3,041,500,000",9.474%
8299,群聯電子,"1,300,000","2,294,500,000",7.147%
3037,欣興電子,"3,200,000","2,272,000,000",7.077%
2308,台達電子,"1,100,000","2,216,500,000",6.904%
2345,智邦科技,"700,000","1,533,000,000",4.775%
5274,信驊科技,"100,000","1,524,500,000",4.749%
3017,奇鋐科技,"550,000","1,410,750,000",4.395%
2408,南亞科技,"6,200,000","1,364,000,000",4.249%
7769,鴻勁精密,"300,000","1,339,500,000",4.173%
8046,南亞電路,"1,650,000","1,301,850,000",4.055%
6223,旺矽科技,"260,000","1,284,400,000",4.001%
2368,金像電子,"1,000,000","1,225,000,000",3.816%
3653,健策精密,"200,000","1,074,000,000",3.346%
3189,景碩科技,"2,200,000","1,041,700,000",3.245%
2454,聯發科技,"470,000","982,300,000",3.060%
2360,致茂電子,"460,000","931,500,000",2.902%
3665,貿聯-KY,"370,000","897,250,000",2.795%
6442,光紅建聖,"380,000","889,200,000",2.770%
6515,穎崴科技,"1,000","10,715,000",0.033%
3711,日月光投,"9,000","4,248,000",0.013%
6510,中華精測,"1,000","4,105,000",0.013%
2059,川湖科技,"1,000","3,855,000",0.012%
2382,廣達電腦,"9,000","3,060,000",0.010%
2327,國巨股份,"9,000","2,907,000",0.009%
2449,京元電子,"9,000","2,529,000",0.008%
2313,華通電腦,"9,000","2,290,500",0.007%
2317,鴻海精密,"9,000","1,899,000",0.006%
2603,長榮海運,"9,000","1,813,500",0.006%
3231,緯創資通,"9,000","1,300,500",0.004%
1590,亞德客-KY,"1,000","1,265,000",0.004%
5347,世界先進,"9,000","1,246,500",0.004%
2337,旺宏電子,"9,000","1,192,500",0.004%
2404,漢唐集成,"1,000","1,000,000",0.003%
8210,勤誠興業,"1,000","1,020,000",0.003%
6274,台燿科技,"1,000","963,000",0.003%
1519,華城電機,"1,000","919,000",0.003%
2344,華邦電子,"9,000","819,900",0.003%
2881,富邦金融,"9,000","789,300",0.002%
2882,國泰金融,"9,000","679,500",0.002%
2885,元大金融,"9,000","459,000",0.001%
2891,中國信託,"9,000","477,000",0.001%
3044,健鼎科技,"1,000","444,000",0.001%
2890,永豐金融,"9,000","284,850",0.001%
3036,文曄科技,"1,000","217,500",0.001%
2645,長榮航太,"1,000","166,500",0.001%
2412,中華電信,"1,000","137,000",0.000%
3045,台灣大哥,"1,000","113,500",0.000%
1303,南亞塑膠,"1,000","88,400",0.000%
6505,台塑石化,"1,000","53,000",0.000%
