證券代號,證券名稱,股數,金額,權重(%)
2330,台灣積體,"3,650,000","8,632,250,000",14.881%
2327,國巨股份,"5,100,000","3,921,900,000",6.761%
2383,台光電子,"760,000","3,712,600,000",6.400%
8299,群聯電子,"1,430,000","3,503,500,000",6.039%
3037,欣興電子,"3,200,000","2,985,600,000",5.147%
2408,南亞科技,"7,700,000","2,772,000,000",4.779%
2454,聯發科技,"600,000","2,580,000,000",4.448%
3017,奇鋐科技,"900,000","2,340,000,000",4.034%
6669,緯穎科技,"400,000","2,264,000,000",3.903%
2345,智邦科技,"900,000","2,241,000,000",3.863%
2308,台達電子,"920,000","2,116,000,000",3.648%
7769,鴻勁精密,"270,000","1,964,250,000",3.386%
5274,信驊科技,"110,000","1,925,550,000",3.319%
6223,旺矽科技,"330,000","1,902,450,000",3.280%
6274,台燿科技,"1,180,000","1,899,800,000",3.275%
3189,景碩科技,"2,100,000","1,495,200,000",2.577%
8046,南亞電路,"1,750,000","1,478,750,000",2.549%
3665,貿聯-KY,"550,000","1,210,000,000",2.086%
2059,川湖科技,"215,000","1,208,300,000",2.083%
2368,金像電子,"880,000","1,157,200,000",1.995%
2360,致茂電子,"450,000","1,154,250,000",1.990%
3042,台灣晶技,"5,200,000","1,102,400,000",1.900%
8210,勤誠興業,"800,000","1,096,000,000",1.889%
8996,高力熱處,"940,000","1,057,500,000",1.823%
6805,富世達股,"540,000","1,053,000,000",1.815%
6515,穎崴科技,"1,000","8,425,000",0.015%
3711,日月光投,"9,000","5,193,000",0.009%
3653,健策精密,"1,000","3,620,000",0.006%
2382,廣達電腦,"9,000","3,514,500",0.006%
6510,中華精測,"1,000","3,300,000",0.006%
2449,京元電子,"9,000","2,785,500",0.005%
2317,鴻海精密,"9,000","2,560,500",0.004%
2313,華通電腦,"9,000","2,331,000",0.004%
2603,長榮海運,"9,000","2,088,000",0.004%
3231,緯創資通,"9,000","1,539,000",0.003%
2344,華邦電子,"9,000","1,458,000",0.003%
5347,世界先進,"9,000","1,453,500",0.003%
2337,旺宏電子,"9,000","1,350,000",0.002%
2404,漢唐集成,"1,000","1,205,000",0.002%
3324,雙鴻科技,"1,000","1,110,000",0.002%
2881,富邦金融,"9,000","1,062,000",0.002%
2882,國泰金融,"9,000","900,000",0.002%
1519,華城電機,"1,000","851,000",0.001%
2885,元大金融,"9,000","587,700",0.001%
2891,中國信託,"9,000","599,400",0.001%
3044,健鼎科技,"1,000","498,000",0.001%
3036,文曄科技,"1,000","281,000",0.000%
2412,中華電信,"1,000","141,000",0.000%
3045,台灣大哥,"1,000","116,000",0.000%
1303,南亞塑膠,"1,000","104,500",0.000%
